gene_name,species_dir,species_name,ensembl_gene_id,tissue,expression_score,map_label,class,agg_expression_score
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,nasal cavity mucosa,89.16,MACROH2A1:VGNC:83608,variant,89.18
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,frontal cortex,90.05,MACROH2A1:VGNC:83608,variant,90.08333333333333
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,frontal cortex,90.61,MACROH2A1:VGNC:83608,variant,90.08333333333333
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,frontal cortex,89.59,MACROH2A1:VGNC:83608,variant,90.08333333333333
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,choroid plexus,82.58,MACROH2A1:VGNC:83608,variant,82.58
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,midbrain,89.67,MACROH2A1:VGNC:83608,variant,89.67
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,hypothalamus,87.42,MACROH2A1:VGNC:83608,variant,89.38666666666666
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,hypothalamus,89.94,MACROH2A1:VGNC:83608,variant,89.38666666666666
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,hypothalamus,90.8,MACROH2A1:VGNC:83608,variant,89.38666666666666
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,mammary gland,90.46,MACROH2A1:VGNC:83608,variant,85.41749999999999
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,mammary gland,83.91,MACROH2A1:VGNC:83608,variant,85.41749999999999
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,mammary gland,89.89,MACROH2A1:VGNC:83608,variant,85.41749999999999
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,mammary gland,77.41,MACROH2A1:VGNC:83608,variant,85.41749999999999
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,milk,81.42,MACROH2A1:VGNC:83608,variant,81.34
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,milk,81.26,MACROH2A1:VGNC:83608,variant,81.34
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,Ammon's horn,91.3,MACROH2A1:VGNC:83608,variant,91.3
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,semen,82.25,MACROH2A1:VGNC:83608,variant,82.25
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,placenta,89.37,MACROH2A1:VGNC:83608,variant,89.605
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,placenta,89.84,MACROH2A1:VGNC:83608,variant,89.605
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,gluteal muscle,82.06,MACROH2A1:VGNC:83608,variant,82.06
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,occipital lobe,87.02,MACROH2A1:VGNC:83608,variant,87.02
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,cerebellum,89.42,MACROH2A1:VGNC:83608,variant,89.93333333333334
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,cerebellum,89.49,MACROH2A1:VGNC:83608,variant,89.93333333333334
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,cerebellum,90.89,MACROH2A1:VGNC:83608,variant,89.93333333333334
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,thyroid gland,92.86,MACROH2A1:VGNC:83608,variant,92.485
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,thyroid gland,92.11,MACROH2A1:VGNC:83608,variant,92.485
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,lung,88.68,MACROH2A1:VGNC:83608,variant,88.85714285714286
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,lung,89.13,MACROH2A1:VGNC:83608,variant,88.85714285714286
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,lung,89.19,MACROH2A1:VGNC:83608,variant,88.85714285714286
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,lung,89.55,MACROH2A1:VGNC:83608,variant,88.85714285714286
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,lung,86.66,MACROH2A1:VGNC:83608,variant,88.85714285714286
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,lung,88.99,MACROH2A1:VGNC:83608,variant,88.85714285714286
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,lung,89.8,MACROH2A1:VGNC:83608,variant,88.85714285714286
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,cardiac atrium,87.97,MACROH2A1:VGNC:83608,variant,87.955
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,cardiac atrium,87.94,MACROH2A1:VGNC:83608,variant,87.955
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,cardiac ventricle,85.18,MACROH2A1:VGNC:83608,variant,85.18
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,spleen,90.14,MACROH2A1:VGNC:83608,variant,90.38
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,spleen,91.11,MACROH2A1:VGNC:83608,variant,90.38
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,spleen,90.94,MACROH2A1:VGNC:83608,variant,90.38
MACROH2A1,bos_taurus,Bos taurus,ENSBTAG00000016105,spleen,89.52,MACROH2A1:VGNC:83608,variant,90.38
