gene_order	gene_number	tissue_order	tissue_letter	canonical_gene_name	ensembl_gene_id	hpa_gene_label	compare_tissue_key	hpa_tissue_label	bgee_tissue_label	match_type	is_underlined	nTPM
11	11	7	G	H2AC16	ENSG00000276903	H2AC16	endometrium	endometrium	endometrium	exact	False	0.0
11	11	8	H	H2AC16	ENSG00000276903	H2AC16	esophagus	esophagus	esophagus	exact	False	0.3
11	11	9	I	H2AC16	ENSG00000276903	H2AC16	fallopian tube	fallopian tube	fallopian tube	exact	False	0.0
11	11	10	J	H2AC16	ENSG00000276903	H2AC16	hypothalamus	hypothalamus	hypothalamus	exact	False	0.0
11	11	11	K	H2AC16	ENSG00000276903	H2AC16	kidney	kidney	kidney	exact	False	0.1
11	11	12	L	H2AC16	ENSG00000276903	H2AC16	liver	liver	liver	exact	False	0.1
11	11	13	M	H2AC16	ENSG00000276903	H2AC16	lung	lung	lung	exact	False	0.4
11	11	14	N	H2AC16	ENSG00000276903	H2AC16	nucleus accumbens	nucleus accumbens	nucleus accumbens	exact	False	0.0
11	11	15	O	H2AC16	ENSG00000276903	H2AC16	ovary	ovary	ovary	exact	False	0.0
11	11	16	P	H2AC16	ENSG00000276903	H2AC16	pancreas	pancreas	pancreas	exact	False	0.0
11	11	17	Q	H2AC16	ENSG00000276903	H2AC16	pituitary gland	pituitary gland	pituitary gland	exact	False	0.0
11	11	18	R	H2AC16	ENSG00000276903	H2AC16	putamen	putamen	putamen	exact	False	0.0
11	11	19	S	H2AC16	ENSG00000276903	H2AC16	retina	retina	retina	exact	False	0.0
11	11	20	T	H2AC16	ENSG00000276903	H2AC16	small intestine	small intestine	small intestine	exact	False	0.2
11	11	21	U	H2AC16	ENSG00000276903	H2AC16	spinal cord	spinal cord	spinal cord	exact	False	0.4
11	11	22	V	H2AC16	ENSG00000276903	H2AC16	spleen	spleen	spleen	exact	False	0.6
11	11	23	W	H2AC16	ENSG00000276903	H2AC16	stomach	stomach	stomach	exact	False	0.1
11	11	24	X	H2AC16	ENSG00000276903	H2AC16	substantia nigra	substantia nigra	substantia nigra	exact	False	0.0
11	11	25	Y	H2AC16	ENSG00000276903	H2AC16	testis	testis	testis	exact	False	0.2
11	11	26	Z	H2AC16	ENSG00000276903	H2AC16	thyroid gland	thyroid gland	thyroid gland	exact	False	0.0
11	11	27	AA	H2AC16	ENSG00000276903	H2AC16	urinary bladder	urinary bladder	urinary bladder	exact	False	0.0
11	11	28	AB	H2AC16	ENSG00000276903	H2AC16	vagina	vagina	vagina	exact	False	0.2
11	11	29	AC	H2AC16	ENSG00000276903	H2AC16	mammary gland	breast	mammary gland	safe_synonym	True	0.0
11	11	30	AD	H2AC16	ENSG00000276903	H2AC16	caudate nucleus	caudate	caudate nucleus	safe_synonym	True	0.0
11	11	31	AE	H2AC16	ENSG00000276903	H2AC16	uterine cervix	cervix	uterine cervix	safe_synonym	True	0.0
11	11	32	AF	H2AC16	ENSG00000276903	H2AC16	myocardium	heart muscle	myocardium	safe_synonym	True	0.0
11	11	33	AG	H2AC16	ENSG00000276903	H2AC16	prostate gland	prostate	prostate gland	safe_synonym	True	0.0
11	11	34	AH	H2AC16	ENSG00000276903	H2AC16	saliva-secreting gland	salivary gland	saliva-secreting gland	safe_synonym	True	0.1
11	11	35	AI	H2AC16	ENSG00000276903	H2AC16	skeletal muscle tissue	skeletal muscle	skeletal muscle tissue	safe_synonym	True	0.0
12	12	1	A	H2AC17	ENSG00000278677	H2AC17	adipose tissue	adipose tissue	adipose tissue	exact	False	0.4
12	12	2	B	H2AC17	ENSG00000278677	H2AC17	adrenal gland	adrenal gland	adrenal gland	exact	False	0.3
12	12	3	C	H2AC17	ENSG00000278677	H2AC17	amygdala	amygdala	amygdala	exact	False	0.4
12	12	4	D	H2AC17	ENSG00000278677	H2AC17	cerebellum	cerebellum	cerebellum	exact	False	0.0
12	12	5	E	H2AC17	ENSG00000278677	H2AC17	cerebral cortex	cerebral cortex	cerebral cortex	exact	False	0.1
12	12	6	F	H2AC17	ENSG00000278677	H2AC17	colon	colon	colon	exact	False	0.6
12	12	7	G	H2AC17	ENSG00000278677	H2AC17	endometrium	endometrium	endometrium	exact	False	0.0
12	12	8	H	H2AC17	ENSG00000278677	H2AC17	esophagus	esophagus	esophagus	exact	False	0.9
12	12	9	I	H2AC17	ENSG00000278677	H2AC17	fallopian tube	fallopian tube	fallopian tube	exact	False	0.0
12	12	10	J	H2AC17	ENSG00000278677	H2AC17	hypothalamus	hypothalamus	hypothalamus	exact	False	0.2
12	12	11	K	H2AC17	ENSG00000278677	H2AC17	kidney	kidney	kidney	exact	False	0.2
12	12	12	L	H2AC17	ENSG00000278677	H2AC17	liver	liver	liver	exact	False	0.5
12	12	13	M	H2AC17	ENSG00000278677	H2AC17	lung	lung	lung	exact	False	0.6
12	12	14	N	H2AC17	ENSG00000278677	H2AC17	nucleus accumbens	nucleus accumbens	nucleus accumbens	exact	False	0.0
12	12	15	O	H2AC17	ENSG00000278677	H2AC17	ovary	ovary	ovary	exact	False	0.0
12	12	16	P	H2AC17	ENSG00000278677	H2AC17	pancreas	pancreas	pancreas	exact	False	0.0
12	12	17	Q	H2AC17	ENSG00000278677	H2AC17	pituitary gland	pituitary gland	pituitary gland	exact	False	0.0
12	12	18	R	H2AC17	ENSG00000278677	H2AC17	putamen	putamen	putamen	exact	False	0.0
12	12	19	S	H2AC17	ENSG00000278677	H2AC17	retina	retina	retina	exact	False	0.0
12	12	20	T	H2AC17	ENSG00000278677	H2AC17	small intestine	small intestine	small intestine	exact	False	0.4
12	12	21	U	H2AC17	ENSG00000278677	H2AC17	spinal cord	spinal cord	spinal cord	exact	False	1.1
12	12	22	V	H2AC17	ENSG00000278677	H2AC17	spleen	spleen	spleen	exact	False	1.2
12	12	23	W	H2AC17	ENSG00000278677	H2AC17	stomach	stomach	stomach	exact	False	0.4
12	12	24	X	H2AC17	ENSG00000278677	H2AC17	substantia nigra	substantia nigra	substantia nigra	exact	False	0.1
12	12	25	Y	H2AC17	ENSG00000278677	H2AC17	testis	testis	testis	exact	False	0.8
12	12	26	Z	H2AC17	ENSG00000278677	H2AC17	thyroid gland	thyroid gland	thyroid gland	exact	False	0.7
12	12	27	AA	H2AC17	ENSG00000278677	H2AC17	urinary bladder	urinary bladder	urinary bladder	exact	False	0.1
12	12	28	AB	H2AC17	ENSG00000278677	H2AC17	vagina	vagina	vagina	exact	False	0.7
12	12	29	AC	H2AC17	ENSG00000278677	H2AC17	mammary gland	breast	mammary gland	safe_synonym	True	0.1
12	12	30	AD	H2AC17	ENSG00000278677	H2AC17	caudate nucleus	caudate	caudate nucleus	safe_synonym	True	0.1
12	12	31	AE	H2AC17	ENSG00000278677	H2AC17	uterine cervix	cervix	uterine cervix	safe_synonym	True	0.5
12	12	32	AF	H2AC17	ENSG00000278677	H2AC17	myocardium	heart muscle	myocardium	safe_synonym	True	0.2
12	12	33	AG	H2AC17	ENSG00000278677	H2AC17	prostate gland	prostate	prostate gland	safe_synonym	True	0.5
12	12	34	AH	H2AC17	ENSG00000278677	H2AC17	saliva-secreting gland	salivary gland	saliva-secreting gland	safe_synonym	True	0.3
12	12	35	AI	H2AC17	ENSG00000278677	H2AC17	skeletal muscle tissue	skeletal muscle	skeletal muscle tissue	safe_synonym	True	0.1
13	13	1	A	H2AC18	ENSG00000203812	H2AC18	adipose tissue	adipose tissue	adipose tissue	exact	False	
13	13	2	B	H2AC18	ENSG00000203812	H2AC18	adrenal gland	adrenal gland	adrenal gland	exact	False	
13	13	3	C	H2AC18	ENSG00000203812	H2AC18	amygdala	amygdala	amygdala	exact	False	
13	13	4	D	H2AC18	ENSG00000203812	H2AC18	cerebellum	cerebellum	cerebellum	exact	False	
13	13	5	E	H2AC18	ENSG00000203812	H2AC18	cerebral cortex	cerebral cortex	cerebral cortex	exact	False	
13	13	6	F	H2AC18	ENSG00000203812	H2AC18	colon	colon	colon	exact	False	
13	13	7	G	H2AC18	ENSG00000203812	H2AC18	endometrium	endometrium	endometrium	exact	False	
13	13	8	H	H2AC18	ENSG00000203812	H2AC18	esophagus	esophagus	esophagus	exact	False	
13	13	9	I	H2AC18	ENSG00000203812	H2AC18	fallopian tube	fallopian tube	fallopian tube	exact	False	
13	13	10	J	H2AC18	ENSG00000203812	H2AC18	hypothalamus	hypothalamus	hypothalamus	exact	False	
13	13	11	K	H2AC18	ENSG00000203812	H2AC18	kidney	kidney	kidney	exact	False	
13	13	12	L	H2AC18	ENSG00000203812	H2AC18	liver	liver	liver	exact	False	
13	13	13	M	H2AC18	ENSG00000203812	H2AC18	lung	lung	lung	exact	False	
13	13	14	N	H2AC18	ENSG00000203812	H2AC18	nucleus accumbens	nucleus accumbens	nucleus accumbens	exact	False	
13	13	15	O	H2AC18	ENSG00000203812	H2AC18	ovary	ovary	ovary	exact	False	
13	13	16	P	H2AC18	ENSG00000203812	H2AC18	pancreas	pancreas	pancreas	exact	False	
13	13	17	Q	H2AC18	ENSG00000203812	H2AC18	pituitary gland	pituitary gland	pituitary gland	exact	False	
13	13	18	R	H2AC18	ENSG00000203812	H2AC18	putamen	putamen	putamen	exact	False	
13	13	19	S	H2AC18	ENSG00000203812	H2AC18	retina	retina	retina	exact	False	0.0
13	13	20	T	H2AC18	ENSG00000203812	H2AC18	small intestine	small intestine	small intestine	exact	False	
13	13	21	U	H2AC18	ENSG00000203812	H2AC18	spinal cord	spinal cord	spinal cord	exact	False	
13	13	22	V	H2AC18	ENSG00000203812	H2AC18	spleen	spleen	spleen	exact	False	
13	13	23	W	H2AC18	ENSG00000203812	H2AC18	stomach	stomach	stomach	exact	False	
13	13	24	X	H2AC18	ENSG00000203812	H2AC18	substantia nigra	substantia nigra	substantia nigra	exact	False	
13	13	25	Y	H2AC18	ENSG00000203812	H2AC18	testis	testis	testis	exact	False	
13	13	26	Z	H2AC18	ENSG00000203812	H2AC18	thyroid gland	thyroid gland	thyroid gland	exact	False	
13	13	27	AA	H2AC18	ENSG00000203812	H2AC18	urinary bladder	urinary bladder	urinary bladder	exact	False	
13	13	28	AB	H2AC18	ENSG00000203812	H2AC18	vagina	vagina	vagina	exact	False	
13	13	29	AC	H2AC18	ENSG00000203812	H2AC18	mammary gland	breast	mammary gland	safe_synonym	True	
13	13	30	AD	H2AC18	ENSG00000203812	H2AC18	caudate nucleus	caudate	caudate nucleus	safe_synonym	True	
13	13	31	AE	H2AC18	ENSG00000203812	H2AC18	uterine cervix	cervix	uterine cervix	safe_synonym	True	
13	13	32	AF	H2AC18	ENSG00000203812	H2AC18	myocardium	heart muscle	myocardium	safe_synonym	True	
13	13	33	AG	H2AC18	ENSG00000203812	H2AC18	prostate gland	prostate	prostate gland	safe_synonym	True	
13	13	34	AH	H2AC18	ENSG00000203812	H2AC18	saliva-secreting gland	salivary gland	saliva-secreting gland	safe_synonym	True	
13	13	35	AI	H2AC18	ENSG00000203812	H2AC18	skeletal muscle tissue	skeletal muscle	skeletal muscle tissue	safe_synonym	True	
14	14	1	A	H2AC19	ENSG00000272196	H2AC19	adipose tissue	adipose tissue	adipose tissue	exact	False	
14	14	2	B	H2AC19	ENSG00000272196	H2AC19	adrenal gland	adrenal gland	adrenal gland	exact	False	
14	14	3	C	H2AC19	ENSG00000272196	H2AC19	amygdala	amygdala	amygdala	exact	False	
14	14	4	D	H2AC19	ENSG00000272196	H2AC19	cerebellum	cerebellum	cerebellum	exact	False	
14	14	5	E	H2AC19	ENSG00000272196	H2AC19	cerebral cortex	cerebral cortex	cerebral cortex	exact	False	
14	14	6	F	H2AC19	ENSG00000272196	H2AC19	colon	colon	colon	exact	False	
14	14	7	G	H2AC19	ENSG00000272196	H2AC19	endometrium	endometrium	endometrium	exact	False	
14	14	8	H	H2AC19	ENSG00000272196	H2AC19	esophagus	esophagus	esophagus	exact	False	
14	14	9	I	H2AC19	ENSG00000272196	H2AC19	fallopian tube	fallopian tube	fallopian tube	exact	False	
14	14	10	J	H2AC19	ENSG00000272196	H2AC19	hypothalamus	hypothalamus	hypothalamus	exact	False	
14	14	11	K	H2AC19	ENSG00000272196	H2AC19	kidney	kidney	kidney	exact	False	
14	14	12	L	H2AC19	ENSG00000272196	H2AC19	liver	liver	liver	exact	False	
14	14	13	M	H2AC19	ENSG00000272196	H2AC19	lung	lung	lung	exact	False	
14	14	14	N	H2AC19	ENSG00000272196	H2AC19	nucleus accumbens	nucleus accumbens	nucleus accumbens	exact	False	
14	14	15	O	H2AC19	ENSG00000272196	H2AC19	ovary	ovary	ovary	exact	False	
14	14	16	P	H2AC19	ENSG00000272196	H2AC19	pancreas	pancreas	pancreas	exact	False	
14	14	17	Q	H2AC19	ENSG00000272196	H2AC19	pituitary gland	pituitary gland	pituitary gland	exact	False	
14	14	18	R	H2AC19	ENSG00000272196	H2AC19	putamen	putamen	putamen	exact	False	
14	14	19	S	H2AC19	ENSG00000272196	H2AC19	retina	retina	retina	exact	False	6.5
14	14	20	T	H2AC19	ENSG00000272196	H2AC19	small intestine	small intestine	small intestine	exact	False	
14	14	21	U	H2AC19	ENSG00000272196	H2AC19	spinal cord	spinal cord	spinal cord	exact	False	
14	14	22	V	H2AC19	ENSG00000272196	H2AC19	spleen	spleen	spleen	exact	False	
14	14	23	W	H2AC19	ENSG00000272196	H2AC19	stomach	stomach	stomach	exact	False	
14	14	24	X	H2AC19	ENSG00000272196	H2AC19	substantia nigra	substantia nigra	substantia nigra	exact	False	
14	14	25	Y	H2AC19	ENSG00000272196	H2AC19	testis	testis	testis	exact	False	
14	14	26	Z	H2AC19	ENSG00000272196	H2AC19	thyroid gland	thyroid gland	thyroid gland	exact	False	
14	14	27	AA	H2AC19	ENSG00000272196	H2AC19	urinary bladder	urinary bladder	urinary bladder	exact	False	
14	14	28	AB	H2AC19	ENSG00000272196	H2AC19	vagina	vagina	vagina	exact	False	
14	14	29	AC	H2AC19	ENSG00000272196	H2AC19	mammary gland	breast	mammary gland	safe_synonym	True	
14	14	30	AD	H2AC19	ENSG00000272196	H2AC19	caudate nucleus	caudate	caudate nucleus	safe_synonym	True	
14	14	31	AE	H2AC19	ENSG00000272196	H2AC19	uterine cervix	cervix	uterine cervix	safe_synonym	True	
14	14	32	AF	H2AC19	ENSG00000272196	H2AC19	myocardium	heart muscle	myocardium	safe_synonym	True	
14	14	33	AG	H2AC19	ENSG00000272196	H2AC19	prostate gland	prostate	prostate gland	safe_synonym	True	
14	14	34	AH	H2AC19	ENSG00000272196	H2AC19	saliva-secreting gland	salivary gland	saliva-secreting gland	safe_synonym	True	
14	14	35	AI	H2AC19	ENSG00000272196	H2AC19	skeletal muscle tissue	skeletal muscle	skeletal muscle tissue	safe_synonym	True	
15	15	1	A	H2AC20	ENSG00000184260	H2AC20	adipose tissue	adipose tissue	adipose tissue	exact	False	3.7
15	15	2	B	H2AC20	ENSG00000184260	H2AC20	adrenal gland	adrenal gland	adrenal gland	exact	False	3.5
15	15	3	C	H2AC20	ENSG00000184260	H2AC20	amygdala	amygdala	amygdala	exact	False	1.1
15	15	4	D	H2AC20	ENSG00000184260	H2AC20	cerebellum	cerebellum	cerebellum	exact	False	0.9
15	15	5	E	H2AC20	ENSG00000184260	H2AC20	cerebral cortex	cerebral cortex	cerebral cortex	exact	False	0.9
15	15	6	F	H2AC20	ENSG00000184260	H2AC20	colon	colon	colon	exact	False	3.0
15	15	7	G	H2AC20	ENSG00000184260	H2AC20	endometrium	endometrium	endometrium	exact	False	1.9
15	15	8	H	H2AC20	ENSG00000184260	H2AC20	esophagus	esophagus	esophagus	exact	False	2.2
15	15	9	I	H2AC20	ENSG00000184260	H2AC20	fallopian tube	fallopian tube	fallopian tube	exact	False	2.6
15	15	10	J	H2AC20	ENSG00000184260	H2AC20	hypothalamus	hypothalamus	hypothalamus	exact	False	1.1
15	15	11	K	H2AC20	ENSG00000184260	H2AC20	kidney	kidney	kidney	exact	False	2.3
15	15	12	L	H2AC20	ENSG00000184260	H2AC20	liver	liver	liver	exact	False	2.5
15	15	13	M	H2AC20	ENSG00000184260	H2AC20	lung	lung	lung	exact	False	4.6
15	15	14	N	H2AC20	ENSG00000184260	H2AC20	nucleus accumbens	nucleus accumbens	nucleus accumbens	exact	False	0.9
15	15	15	O	H2AC20	ENSG00000184260	H2AC20	ovary	ovary	ovary	exact	False	4.2
15	15	16	P	H2AC20	ENSG00000184260	H2AC20	pancreas	pancreas	pancreas	exact	False	2.4
15	15	17	Q	H2AC20	ENSG00000184260	H2AC20	pituitary gland	pituitary gland	pituitary gland	exact	False	2.9
15	15	18	R	H2AC20	ENSG00000184260	H2AC20	putamen	putamen	putamen	exact	False	1.0
15	15	19	S	H2AC20	ENSG00000184260	H2AC20	retina	retina	retina	exact	False	0.4
15	15	20	T	H2AC20	ENSG00000184260	H2AC20	small intestine	small intestine	small intestine	exact	False	3.2
15	15	21	U	H2AC20	ENSG00000184260	H2AC20	spinal cord	spinal cord	spinal cord	exact	False	2.7
15	15	22	V	H2AC20	ENSG00000184260	H2AC20	spleen	spleen	spleen	exact	False	5.0
15	15	23	W	H2AC20	ENSG00000184260	H2AC20	stomach	stomach	stomach	exact	False	2.4
15	15	24	X	H2AC20	ENSG00000184260	H2AC20	substantia nigra	substantia nigra	substantia nigra	exact	False	1.0
15	15	25	Y	H2AC20	ENSG00000184260	H2AC20	testis	testis	testis	exact	False	1.2
15	15	26	Z	H2AC20	ENSG00000184260	H2AC20	thyroid gland	thyroid gland	thyroid gland	exact	False	1.8
15	15	27	AA	H2AC20	ENSG00000184260	H2AC20	urinary bladder	urinary bladder	urinary bladder	exact	False	2.4
15	15	28	AB	H2AC20	ENSG00000184260	H2AC20	vagina	vagina	vagina	exact	False	3.9
15	15	29	AC	H2AC20	ENSG00000184260	H2AC20	mammary gland	breast	mammary gland	safe_synonym	True	3.4
15	15	30	AD	H2AC20	ENSG00000184260	H2AC20	caudate nucleus	caudate	caudate nucleus	safe_synonym	True	1.0
15	15	31	AE	H2AC20	ENSG00000184260	H2AC20	uterine cervix	cervix	uterine cervix	safe_synonym	True	5.2
15	15	32	AF	H2AC20	ENSG00000184260	H2AC20	myocardium	heart muscle	myocardium	safe_synonym	True	2.5
15	15	33	AG	H2AC20	ENSG00000184260	H2AC20	prostate gland	prostate	prostate gland	safe_synonym	True	3.1
15	15	34	AH	H2AC20	ENSG00000184260	H2AC20	saliva-secreting gland	salivary gland	saliva-secreting gland	safe_synonym	True	1.4
15	15	35	AI	H2AC20	ENSG00000184260	H2AC20	skeletal muscle tissue	skeletal muscle	skeletal muscle tissue	safe_synonym	True	0.7
16	16	1	A	H2AC21	ENSG00000184270	H2AC21	adipose tissue	adipose tissue	adipose tissue	exact	False	0.2
16	16	2	B	H2AC21	ENSG00000184270	H2AC21	adrenal gland	adrenal gland	adrenal gland	exact	False	0.0
16	16	3	C	H2AC21	ENSG00000184270	H2AC21	amygdala	amygdala	amygdala	exact	False	0.0
16	16	4	D	H2AC21	ENSG00000184270	H2AC21	cerebellum	cerebellum	cerebellum	exact	False	0.1
16	16	5	E	H2AC21	ENSG00000184270	H2AC21	cerebral cortex	cerebral cortex	cerebral cortex	exact	False	0.0
16	16	6	F	H2AC21	ENSG00000184270	H2AC21	colon	colon	colon	exact	False	0.2
16	16	7	G	H2AC21	ENSG00000184270	H2AC21	endometrium	endometrium	endometrium	exact	False	0.0
16	16	8	H	H2AC21	ENSG00000184270	H2AC21	esophagus	esophagus	esophagus	exact	False	0.1
16	16	9	I	H2AC21	ENSG00000184270	H2AC21	fallopian tube	fallopian tube	fallopian tube	exact	False	0.0
16	16	10	J	H2AC21	ENSG00000184270	H2AC21	hypothalamus	hypothalamus	hypothalamus	exact	False	0.0
16	16	11	K	H2AC21	ENSG00000184270	H2AC21	kidney	kidney	kidney	exact	False	0.1
16	16	12	L	H2AC21	ENSG00000184270	H2AC21	liver	liver	liver	exact	False	0.1
16	16	13	M	H2AC21	ENSG00000184270	H2AC21	lung	lung	lung	exact	False	0.2
16	16	14	N	H2AC21	ENSG00000184270	H2AC21	nucleus accumbens	nucleus accumbens	nucleus accumbens	exact	False	0.0
16	16	15	O	H2AC21	ENSG00000184270	H2AC21	ovary	ovary	ovary	exact	False	0.2
16	16	16	P	H2AC21	ENSG00000184270	H2AC21	pancreas	pancreas	pancreas	exact	False	0.1
16	16	17	Q	H2AC21	ENSG00000184270	H2AC21	pituitary gland	pituitary gland	pituitary gland	exact	False	0.0
16	16	18	R	H2AC21	ENSG00000184270	H2AC21	putamen	putamen	putamen	exact	False	0.0
16	16	19	S	H2AC21	ENSG00000184270	H2AC21	retina	retina	retina	exact	False	0.0
16	16	20	T	H2AC21	ENSG00000184270	H2AC21	small intestine	small intestine	small intestine	exact	False	0.5
16	16	21	U	H2AC21	ENSG00000184270	H2AC21	spinal cord	spinal cord	spinal cord	exact	False	0.2
16	16	22	V	H2AC21	ENSG00000184270	H2AC21	spleen	spleen	spleen	exact	False	0.3
16	16	23	W	H2AC21	ENSG00000184270	H2AC21	stomach	stomach	stomach	exact	False	0.1
16	16	24	X	H2AC21	ENSG00000184270	H2AC21	substantia nigra	substantia nigra	substantia nigra	exact	False	0.0
16	16	25	Y	H2AC21	ENSG00000184270	H2AC21	testis	testis	testis	exact	False	0.0
16	16	26	Z	H2AC21	ENSG00000184270	H2AC21	thyroid gland	thyroid gland	thyroid gland	exact	False	0.1
16	16	27	AA	H2AC21	ENSG00000184270	H2AC21	urinary bladder	urinary bladder	urinary bladder	exact	False	0.1
16	16	28	AB	H2AC21	ENSG00000184270	H2AC21	vagina	vagina	vagina	exact	False	0.2
16	16	29	AC	H2AC21	ENSG00000184270	H2AC21	mammary gland	breast	mammary gland	safe_synonym	True	0.3
16	16	30	AD	H2AC21	ENSG00000184270	H2AC21	caudate nucleus	caudate	caudate nucleus	safe_synonym	True	0.0
16	16	31	AE	H2AC21	ENSG00000184270	H2AC21	uterine cervix	cervix	uterine cervix	safe_synonym	True	0.4
16	16	32	AF	H2AC21	ENSG00000184270	H2AC21	myocardium	heart muscle	myocardium	safe_synonym	True	0.0
16	16	33	AG	H2AC21	ENSG00000184270	H2AC21	prostate gland	prostate	prostate gland	safe_synonym	True	0.1
16	16	34	AH	H2AC21	ENSG00000184270	H2AC21	saliva-secreting gland	salivary gland	saliva-secreting gland	safe_synonym	True	0.1
16	16	35	AI	H2AC21	ENSG00000184270	H2AC21	skeletal muscle tissue	skeletal muscle	skeletal muscle tissue	safe_synonym	True	0.1
17	17	1	A	H2AC25	ENSG00000181218	H2AC25	adipose tissue	adipose tissue	adipose tissue	exact	False	5.8
17	17	2	B	H2AC25	ENSG00000181218	H2AC25	adrenal gland	adrenal gland	adrenal gland	exact	False	34.8
17	17	3	C	H2AC25	ENSG00000181218	H2AC25	amygdala	amygdala	amygdala	exact	False	12.1
17	17	4	D	H2AC25	ENSG00000181218	H2AC25	cerebellum	cerebellum	cerebellum	exact	False	80.6
17	17	5	E	H2AC25	ENSG00000181218	H2AC25	cerebral cortex	cerebral cortex	cerebral cortex	exact	False	14.8
17	17	6	F	H2AC25	ENSG00000181218	H2AC25	colon	colon	colon	exact	False	5.7
17	17	7	G	H2AC25	ENSG00000181218	H2AC25	endometrium	endometrium	endometrium	exact	False	5.2
17	17	8	H	H2AC25	ENSG00000181218	H2AC25	esophagus	esophagus	esophagus	exact	False	18.6
17	17	9	I	H2AC25	ENSG00000181218	H2AC25	fallopian tube	fallopian tube	fallopian tube	exact	False	7.0
17	17	10	J	H2AC25	ENSG00000181218	H2AC25	hypothalamus	hypothalamus	hypothalamus	exact	False	13.8
17	17	11	K	H2AC25	ENSG00000181218	H2AC25	kidney	kidney	kidney	exact	False	4.3
17	17	12	L	H2AC25	ENSG00000181218	H2AC25	liver	liver	liver	exact	False	1.0
17	17	13	M	H2AC25	ENSG00000181218	H2AC25	lung	lung	lung	exact	False	4.2
17	17	14	N	H2AC25	ENSG00000181218	H2AC25	nucleus accumbens	nucleus accumbens	nucleus accumbens	exact	False	20.6
17	17	15	O	H2AC25	ENSG00000181218	H2AC25	ovary	ovary	ovary	exact	False	13.7
17	17	16	P	H2AC25	ENSG00000181218	H2AC25	pancreas	pancreas	pancreas	exact	False	3.8
17	17	17	Q	H2AC25	ENSG00000181218	H2AC25	pituitary gland	pituitary gland	pituitary gland	exact	False	12.6
17	17	18	R	H2AC25	ENSG00000181218	H2AC25	putamen	putamen	putamen	exact	False	17.0
17	17	19	S	H2AC25	ENSG00000181218	H2AC25	retina	retina	retina	exact	False	4.7
17	17	20	T	H2AC25	ENSG00000181218	H2AC25	small intestine	small intestine	small intestine	exact	False	5.3
17	17	21	U	H2AC25	ENSG00000181218	H2AC25	spinal cord	spinal cord	spinal cord	exact	False	13.2
17	17	22	V	H2AC25	ENSG00000181218	H2AC25	spleen	spleen	spleen	exact	False	12.7
17	17	23	W	H2AC25	ENSG00000181218	H2AC25	stomach	stomach	stomach	exact	False	6.1
17	17	24	X	H2AC25	ENSG00000181218	H2AC25	substantia nigra	substantia nigra	substantia nigra	exact	False	6.8
17	17	25	Y	H2AC25	ENSG00000181218	H2AC25	testis	testis	testis	exact	False	5.6
17	17	26	Z	H2AC25	ENSG00000181218	H2AC25	thyroid gland	thyroid gland	thyroid gland	exact	False	2.1
17	17	27	AA	H2AC25	ENSG00000181218	H2AC25	urinary bladder	urinary bladder	urinary bladder	exact	False	5.2
17	17	28	AB	H2AC25	ENSG00000181218	H2AC25	vagina	vagina	vagina	exact	False	23.4
17	17	29	AC	H2AC25	ENSG00000181218	H2AC25	mammary gland	breast	mammary gland	safe_synonym	True	6.6
17	17	30	AD	H2AC25	ENSG00000181218	H2AC25	caudate nucleus	caudate	caudate nucleus	safe_synonym	True	16.5
17	17	31	AE	H2AC25	ENSG00000181218	H2AC25	uterine cervix	cervix	uterine cervix	safe_synonym	True	27.1
17	17	32	AF	H2AC25	ENSG00000181218	H2AC25	myocardium	heart muscle	myocardium	safe_synonym	True	17.2
17	17	33	AG	H2AC25	ENSG00000181218	H2AC25	prostate gland	prostate	prostate gland	safe_synonym	True	10.8
17	17	34	AH	H2AC25	ENSG00000181218	H2AC25	saliva-secreting gland	salivary gland	saliva-secreting gland	safe_synonym	True	10.0
17	17	35	AI	H2AC25	ENSG00000181218	H2AC25	skeletal muscle tissue	skeletal muscle	skeletal muscle tissue	safe_synonym	True	0.9
