Gene ID	Gene name	Anatomical entity name	Expression	Call quality	Expression score	class
ENSG00000180573	H2AC6	cerebral cortex	present	gold quality	78.29	clustered
ENSG00000180573	H2AC6	cerebral cortex	present	gold quality	76.76	clustered
ENSG00000180573	H2AC6	cerebral cortex	present	gold quality	73.47	clustered
ENSG00000180573	H2AC6	cerebral cortex	present	gold quality	78.92	clustered
ENSG00000180573	H2AC6	cerebral cortex	present	gold quality	75.87	clustered
ENSG00000180573	H2AC6	cerebral cortex	present	gold quality	81.15	clustered
ENSG00000180573	H2AC6	cerebral cortex	present	gold quality	79.38	clustered
ENSG00000180573	H2AC6	cerebral cortex	present	gold quality	82.73	clustered
ENSG00000180573	H2AC6	cerebral cortex	present	gold quality	79.91	clustered
ENSG00000180573	H2AC6	cerebral cortex	present	gold quality	80.28	clustered
ENSG00000180573	H2AC6	skeletal muscle tissue	present	gold quality	83.63	clustered
ENSG00000180573	H2AC6	skeletal muscle tissue	present	gold quality	80.05	clustered
ENSG00000180573	H2AC6	skeletal muscle tissue	present	gold quality	80.79	clustered
ENSG00000180573	H2AC6	skeletal muscle tissue	present	gold quality	81.64	clustered
ENSG00000180573	H2AC6	skeletal muscle tissue	present	gold quality	80.77	clustered
ENSG00000180573	H2AC6	skeletal muscle tissue	present	gold quality	81.93	clustered
ENSG00000180573	H2AC6	skeletal muscle tissue	present	gold quality	82.57	clustered
ENSG00000180573	H2AC6	skeletal muscle tissue	present	gold quality	82.32	clustered
ENSG00000180573	H2AC6	skeletal muscle tissue	present	gold quality	81.9	clustered
ENSG00000180573	H2AC6	colon	present	gold quality	96.67	clustered
ENSG00000180573	H2AC6	colon	present	gold quality	98.82	clustered
ENSG00000180573	H2AC6	colon	present	gold quality	85.99	clustered
ENSG00000180573	H2AC6	colon	present	gold quality	87.28	clustered
ENSG00000180573	H2AC6	colon	present	gold quality	85.56	clustered
ENSG00000180573	H2AC6	colon	present	gold quality	85.8	clustered
ENSG00000180573	H2AC6	colon	present	gold quality	87.61	clustered
ENSG00000180573	H2AC6	colon	present	gold quality	92.25	clustered
ENSG00000180573	H2AC6	colon	present	gold quality	84.79	clustered
ENSG00000180573	H2AC6	colon	present	gold quality	84.64	clustered
ENSG00000180573	H2AC6	colon	present	gold quality	86.98	clustered
ENSG00000180573	H2AC6	colon	present	gold quality	91.26	clustered
ENSG00000180573	H2AC6	colon	present	gold quality	86.97	clustered
ENSG00000180573	H2AC6	colon	present	gold quality	86.7	clustered
ENSG00000180573	H2AC6	colon	present	gold quality	92.85	clustered
ENSG00000180573	H2AC6	colon	present	gold quality	86.44	clustered
ENSG00000180573	H2AC6	colon	present	gold quality	85.79	clustered
ENSG00000180573	H2AC6	colon	present	gold quality	86.3	clustered
ENSG00000180573	H2AC6	cortex of kidney	present	gold quality	87.02	clustered
ENSG00000180573	H2AC6	cortex of kidney	present	gold quality	81.53	clustered
ENSG00000180573	H2AC6	cortex of kidney	present	gold quality	85.21	clustered
ENSG00000180573	H2AC6	cortex of kidney	present	gold quality	85.8	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	63.26	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	67.56	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	79.15	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	73.39	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	81.97	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	76.01	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	74.44	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	77.09	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	77.96	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	80.58	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	82.35	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	73.21	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	73.73	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	71.92	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	70.18	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	75.37	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	71.49	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	78.37	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	78.61	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	79.58	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	78.67	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	79.62	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	78.77	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	73.85	clustered
ENSG00000180573	H2AC6	frontal cortex	present	gold quality	83.85	clustered
ENSG00000180573	H2AC6	temporal lobe	present	gold quality	75.82	clustered
ENSG00000180573	H2AC6	temporal lobe	present	gold quality	65.09	clustered
ENSG00000180573	H2AC6	temporal lobe	present	gold quality	69.72	clustered
ENSG00000180573	H2AC6	temporal lobe	present	gold quality	75.04	clustered
ENSG00000180573	H2AC6	temporal lobe	present	gold quality	79.31	clustered
ENSG00000180573	H2AC6	temporal lobe	present	gold quality	85.72	clustered
ENSG00000180573	H2AC6	temporal lobe	present	gold quality	79.45	clustered
ENSG00000180573	H2AC6	cerebellum	present	gold quality	71.33	clustered
ENSG00000180573	H2AC6	cerebellum	present	gold quality	75.34	clustered
ENSG00000180573	H2AC6	cerebellum	present	gold quality	71.77	clustered
ENSG00000180573	H2AC6	cerebellum	present	gold quality	78.01	clustered
ENSG00000180573	H2AC6	cerebellum	present	gold quality	74.94	clustered
ENSG00000180573	H2AC6	cerebellum	present	gold quality	75.64	clustered
ENSG00000180573	H2AC6	cerebellum	present	gold quality	78.28	clustered
ENSG00000180573	H2AC6	cerebellum	present	gold quality	84.32	clustered
ENSG00000180573	H2AC6	cerebellum	present	gold quality	66.52	clustered
ENSG00000180573	H2AC6	cerebellum	present	gold quality	74.9	clustered
ENSG00000180573	H2AC6	cerebellum	present	gold quality	74.98	clustered
ENSG00000180573	H2AC6	cerebellum	present	gold quality	76.09	clustered
ENSG00000180573	H2AC6	cerebellum	present	gold quality	74.81	clustered
ENSG00000180573	H2AC6	cerebellum	present	gold quality	74.26	clustered
ENSG00000180573	H2AC6	lung	present	gold quality	94.27	clustered
ENSG00000180573	H2AC6	lung	present	gold quality	97.19	clustered
ENSG00000180573	H2AC6	lung	present	gold quality	86.05	clustered
ENSG00000180573	H2AC6	lung	present	gold quality	82.87	clustered
ENSG00000180573	H2AC6	lung	present	gold quality	84.29	clustered
ENSG00000180573	H2AC6	lung	present	gold quality	85.29	clustered
ENSG00000180573	H2AC6	lung	present	gold quality	83.73	clustered
ENSG00000180573	H2AC6	lung	present	gold quality	85.35	clustered
ENSG00000180573	H2AC6	lung	present	gold quality	85.1	clustered
ENSG00000180573	H2AC6	lung	present	gold quality	86.23	clustered
ENSG00000180573	H2AC6	lung	present	gold quality	90.34	clustered
ENSG00000180573	H2AC6	lung	present	gold quality	84.8	clustered
ENSG00000180573	H2AC6	lung	present	gold quality	77.17	clustered
ENSG00000180573	H2AC6	lung	present	gold quality	76.71	clustered
ENSG00000180573	H2AC6	lung	present	gold quality	74.95	clustered
ENSG00000180573	H2AC6	lung	present	gold quality	84.42	clustered
ENSG00000180573	H2AC6	lung	present	gold quality	84.4	clustered
ENSG00000180573	H2AC6	lung	present	gold quality	79.5	clustered
ENSG00000180573	H2AC6	lung	present	gold quality	94.04	clustered
ENSG00000180573	H2AC6	spleen	present	gold quality	89.48	clustered
ENSG00000180573	H2AC6	spleen	present	gold quality	94.08	clustered
ENSG00000180573	H2AC6	spleen	present	gold quality	92.86	clustered
ENSG00000180573	H2AC6	spleen	present	gold quality	89.88	clustered
ENSG00000180573	H2AC6	spleen	present	gold quality	90.51	clustered
ENSG00000180573	H2AC6	spleen	present	gold quality	89.72	clustered
ENSG00000180573	H2AC6	spleen	present	gold quality	89.7	clustered
ENSG00000180573	H2AC6	spleen	present	gold quality	90.22	clustered
ENSG00000180573	H2AC6	spleen	present	gold quality	87.58	clustered
ENSG00000180573	H2AC6	spleen	present	gold quality	88.83	clustered
ENSG00000180573	H2AC6	spleen	present	gold quality	89.54	clustered
ENSG00000180573	H2AC6	spleen	present	gold quality	89.69	clustered
ENSG00000180573	H2AC6	liver	present	gold quality	91.86	clustered
ENSG00000180573	H2AC6	liver	present	gold quality	82.95	clustered
ENSG00000180573	H2AC6	liver	present	gold quality	89.28	clustered
ENSG00000180573	H2AC6	liver	present	gold quality	94.83	clustered
ENSG00000180573	H2AC6	liver	present	gold quality	90.31	clustered
ENSG00000180573	H2AC6	liver	present	gold quality	93.09	clustered
ENSG00000180573	H2AC6	liver	present	gold quality	92.62	clustered
ENSG00000180573	H2AC6	liver	present	gold quality	91.5	clustered
ENSG00000180573	H2AC6	liver	present	gold quality	93.02	clustered
ENSG00000180573	H2AC6	liver	present	gold quality	93.71	clustered
ENSG00000180573	H2AC6	liver	present	gold quality	95.57	clustered
ENSG00000180573	H2AC6	liver	present	gold quality	77.72	clustered
ENSG00000180573	H2AC6	liver	present	gold quality	89.41	clustered
ENSG00000180573	H2AC6	liver	present	gold quality	89.38	clustered
ENSG00000180573	H2AC6	liver	present	gold quality	89.89	clustered
ENSG00000180573	H2AC6	liver	present	gold quality	92.05	clustered
ENSG00000180573	H2AC6	liver	present	gold quality	90.92	clustered
ENSG00000180573	H2AC6	liver	present	gold quality	91.55	clustered
ENSG00000180573	H2AC6	liver	present	gold quality	89.6	clustered
ENSG00000180573	H2AC6	liver	present	gold quality	91.01	clustered
ENSG00000180573	H2AC6	liver	present	gold quality	90.48	clustered
ENSG00000180573	H2AC6	cerebellar cortex	present	gold quality	77.07	clustered
ENSG00000180573	H2AC6	cerebellar cortex	present	gold quality	75.46	clustered
ENSG00000180573	H2AC6	thymus	present	gold quality	90.52	clustered
ENSG00000180573	H2AC6	thymus	present	gold quality	97.39	clustered
ENSG00000180573	H2AC6	thymus	present	gold quality	97.85	clustered
ENSG00000180573	H2AC6	thymus	present	gold quality	87.22	clustered
ENSG00000180573	H2AC6	bone marrow	present	gold quality	87.44	clustered
ENSG00000180573	H2AC6	bone marrow	present	gold quality	95.43	clustered
ENSG00000180573	H2AC6	bone marrow	present	gold quality	87.4	clustered
ENSG00000180573	H2AC6	bone marrow	present	gold quality	96.78	clustered
ENSG00000180573	H2AC6	bone marrow	present	gold quality	98.72	clustered
ENSG00000180573	H2AC6	bone marrow	present	gold quality	96.87	clustered
ENSG00000180573	H2AC6	bone marrow	present	gold quality	96.8	clustered
ENSG00000180573	H2AC6	bone marrow	present	gold quality	93.65	clustered
ENSG00000180573	H2AC6	bone marrow	present	gold quality	96.09	clustered
ENSG00000180573	H2AC6	bone marrow	present	gold quality	88.99	clustered
ENSG00000180573	H2AC6	bone marrow	present	gold quality	97.83	clustered
ENSG00000180573	H2AC6	bone marrow	present	gold quality	97.62	clustered
ENSG00000180573	H2AC6	bone marrow	present	gold quality	97.43	clustered
ENSG00000180573	H2AC6	bone marrow	present	gold quality	96.27	clustered
ENSG00000180573	H2AC6	primary visual cortex	present	gold quality	84.67	clustered
ENSG00000180573	H2AC6	primary visual cortex	present	gold quality	72.85	clustered
ENSG00000180573	H2AC6	primary visual cortex	present	gold quality	75.15	clustered
ENSG00000180573	H2AC6	primary visual cortex	present	gold quality	69.8	clustered
ENSG00000180573	H2AC6	primary visual cortex	present	gold quality	79.81	clustered
ENSG00000180573	H2AC6	primary visual cortex	present	gold quality	74.69	clustered
ENSG00000180573	H2AC6	superior frontal gyrus	present	gold quality	66.75	clustered
ENSG00000180573	H2AC6	superior frontal gyrus	present	gold quality	73.06	clustered
ENSG00000180573	H2AC6	superior frontal gyrus	present	gold quality	68.88	clustered
ENSG00000180573	H2AC6	superior frontal gyrus	present	gold quality	68.99	clustered
ENSG00000180573	H2AC6	superior frontal gyrus	present	gold quality	62.08	clustered
ENSG00000180573	H2AC6	superior frontal gyrus	present	gold quality	72.56	clustered
ENSG00000180573	H2AC6	superior frontal gyrus	present	gold quality	66.32	clustered
ENSG00000180573	H2AC6	superior frontal gyrus	present	gold quality	74.52	clustered
ENSG00000180573	H2AC6	superior frontal gyrus	present	gold quality	79.16	clustered
ENSG00000180573	H2AC6	superior frontal gyrus	present	gold quality	79.76	clustered
ENSG00000180573	H2AC6	superior frontal gyrus	present	gold quality	73.69	clustered
ENSG00000180573	H2AC6	superior frontal gyrus	present	gold quality	73.78	clustered
ENSG00000180573	H2AC6	superior frontal gyrus	present	gold quality	70.18	clustered
ENSG00000180573	H2AC6	superior frontal gyrus	present	gold quality	69.11	clustered
ENSG00000180573	H2AC6	superior frontal gyrus	present	gold quality	71.38	clustered
ENSG00000180573	H2AC6	superior frontal gyrus	present	gold quality	70.6	clustered
ENSG00000180573	H2AC6	superior frontal gyrus	present	gold quality	76.09	clustered
ENSG00000180573	H2AC6	superior frontal gyrus	present	gold quality	75.44	clustered
ENSG00000180573	H2AC6	superior frontal gyrus	present	gold quality	78.17	clustered
ENSG00000180573	H2AC6	superior frontal gyrus	present	gold quality	72.79	clustered
ENSG00000180573	H2AC6	superior frontal gyrus	present	gold quality	71.61	clustered
ENSG00000180573	H2AC6	hindlimb stylopod muscle	present	gold quality	86.2	clustered
ENSG00000180573	H2AC6	hindlimb stylopod muscle	present	gold quality	86.68	clustered
ENSG00000180573	H2AC6	dorsolateral prefrontal cortex	present	gold quality	77.28	clustered
ENSG00000180573	H2AC6	dorsolateral prefrontal cortex	present	gold quality	76.2	clustered
ENSG00000180573	H2AC6	dorsolateral prefrontal cortex	present	gold quality	79.43	clustered
ENSG00000180573	H2AC6	dorsolateral prefrontal cortex	present	gold quality	81.39	clustered
ENSG00000180573	H2AC6	dorsolateral prefrontal cortex	present	gold quality	81.37	clustered
ENSG00000180573	H2AC6	dorsolateral prefrontal cortex	present	gold quality	80.41	clustered
ENSG00000180573	H2AC6	dorsolateral prefrontal cortex	present	gold quality	82.86	clustered
ENSG00000180573	H2AC6	dorsolateral prefrontal cortex	present	gold quality	79.83	clustered
ENSG00000180573	H2AC6	dorsolateral prefrontal cortex	present	gold quality	78.27	clustered
ENSG00000180573	H2AC6	dorsolateral prefrontal cortex	present	gold quality	82.09	clustered
ENSG00000180573	H2AC6	dorsolateral prefrontal cortex	present	gold quality	82.82	clustered
ENSG00000180573	H2AC6	dorsolateral prefrontal cortex	present	gold quality	73.1	clustered
ENSG00000180573	H2AC6	dorsolateral prefrontal cortex	present	gold quality	83.59	clustered
ENSG00000180573	H2AC6	dorsolateral prefrontal cortex	present	gold quality	74.19	clustered
ENSG00000180573	H2AC6	dorsolateral prefrontal cortex	present	gold quality	70.59	clustered
ENSG00000180573	H2AC6	dorsolateral prefrontal cortex	present	gold quality	73.54	clustered
ENSG00000180573	H2AC6	dorsolateral prefrontal cortex	present	gold quality	69.46	clustered
ENSG00000180573	H2AC6	dorsolateral prefrontal cortex	present	gold quality	77.93	clustered
ENSG00000180573	H2AC6	dorsolateral prefrontal cortex	present	gold quality	81.15	clustered
ENSG00000180573	H2AC6	dorsolateral prefrontal cortex	present	gold quality	71.59	clustered
ENSG00000180573	H2AC6	dorsolateral prefrontal cortex	present	gold quality	73.34	clustered
ENSG00000180573	H2AC6	dorsolateral prefrontal cortex	present	gold quality	70.41	clustered
ENSG00000180573	H2AC6	dorsolateral prefrontal cortex	present	gold quality	67.41	clustered
ENSG00000181218	H2AW	pituitary gland	present	gold quality	78.61	clustered
ENSG00000181218	H2AW	pituitary gland	present	gold quality	86.37	clustered
ENSG00000181218	H2AW	pituitary gland	present	gold quality	84.48	clustered
ENSG00000181218	H2AW	pituitary gland	present	gold quality	81.28	clustered
ENSG00000181218	H2AW	pituitary gland	present	gold quality	78.43	clustered
ENSG00000181218	H2AW	pituitary gland	present	gold quality	78.97	clustered
ENSG00000181218	H2AW	pituitary gland	present	gold quality	79.75	clustered
ENSG00000181218	H2AW	pituitary gland	present	gold quality	78.75	clustered
ENSG00000181218	H2AW	pituitary gland	present	gold quality	81.08	clustered
ENSG00000181218	H2AW	pituitary gland	present	gold quality	75.36	clustered
ENSG00000181218	H2AW	lymph node	present	gold quality	80.19	clustered
ENSG00000181218	H2AW	lymph node	present	gold quality	69.18	clustered
ENSG00000181218	H2AW	adult mammalian kidney	present	gold quality	64.13	clustered
ENSG00000181218	H2AW	adult mammalian kidney	present	gold quality	53.25	clustered
ENSG00000181218	H2AW	adult mammalian kidney	present	gold quality	67.94	clustered
ENSG00000181218	H2AW	adult mammalian kidney	present	gold quality	66.39	clustered
ENSG00000181218	H2AW	adult mammalian kidney	present	gold quality	69.42	clustered
ENSG00000181218	H2AW	adult mammalian kidney	present	gold quality	65.16	clustered
ENSG00000181218	H2AW	adult mammalian kidney	present	gold quality	65.33	clustered
ENSG00000181218	H2AW	adult mammalian kidney	present	gold quality	59.9	clustered
ENSG00000181218	H2AW	adult mammalian kidney	present	gold quality	64.28	clustered
ENSG00000181218	H2AW	adult mammalian kidney	present	gold quality	61.88	clustered
ENSG00000181218	H2AW	adult mammalian kidney	present	gold quality	63.37	clustered
ENSG00000181218	H2AW	prefrontal cortex	present	gold quality	85.93	clustered
ENSG00000181218	H2AW	prefrontal cortex	present	gold quality	84.41	clustered
ENSG00000181218	H2AW	prefrontal cortex	present	gold quality	80.85	clustered
ENSG00000181218	H2AW	prefrontal cortex	present	gold quality	81.52	clustered
ENSG00000181218	H2AW	prefrontal cortex	present	gold quality	82.99	clustered
ENSG00000181218	H2AW	prefrontal cortex	present	gold quality	88.3	clustered
ENSG00000181218	H2AW	prefrontal cortex	present	gold quality	84.79	clustered
ENSG00000181218	H2AW	multicellular organism	present	gold quality	74.59	clustered
ENSG00000181218	H2AW	testis	present	gold quality	66.65	clustered
ENSG00000181218	H2AW	testis	present	gold quality	64.96	clustered
ENSG00000181218	H2AW	testis	present	gold quality	70.02	clustered
ENSG00000181218	H2AW	testis	present	gold quality	60.27	clustered
ENSG00000181218	H2AW	testis	present	gold quality	65.11	clustered
ENSG00000181218	H2AW	testis	present	gold quality	65.94	clustered
ENSG00000181218	H2AW	testis	present	gold quality	65.91	clustered
ENSG00000181218	H2AW	testis	present	gold quality	63.81	clustered
ENSG00000181218	H2AW	heart	present	gold quality	65.55	clustered
ENSG00000181218	H2AW	heart	present	gold quality	79.27	clustered
ENSG00000181218	H2AW	heart	present	gold quality	80.27	clustered
ENSG00000181218	H2AW	heart	present	gold quality	79.37	clustered
ENSG00000181218	H2AW	heart	present	gold quality	72.38	clustered
ENSG00000181218	H2AW	heart	present	gold quality	83.32	clustered
ENSG00000181218	H2AW	heart	present	gold quality	81.97	clustered
ENSG00000181218	H2AW	heart	present	gold quality	72.79	clustered
ENSG00000181218	H2AW	heart	present	gold quality	80.13	clustered
ENSG00000181218	H2AW	heart	present	gold quality	81.18	clustered
ENSG00000181218	H2AW	cerebral cortex	present	gold quality	83.08	clustered
ENSG00000181218	H2AW	skeletal muscle tissue	present	gold quality	48.05	clustered
ENSG00000181218	H2AW	skeletal muscle tissue	present	gold quality	49.8	clustered
ENSG00000181218	H2AW	colon	present	gold quality	70.6	clustered
ENSG00000181218	H2AW	colon	present	gold quality	75.39	clustered
ENSG00000181218	H2AW	colon	present	gold quality	70.68	clustered
ENSG00000181218	H2AW	colon	present	gold quality	76.93	clustered
ENSG00000181218	H2AW	colon	present	gold quality	69.68	clustered
ENSG00000181218	H2AW	colon	present	gold quality	71.34	clustered
ENSG00000181218	H2AW	colon	present	gold quality	71.77	clustered
ENSG00000181218	H2AW	colon	present	gold quality	71.47	clustered
ENSG00000181218	H2AW	colon	present	gold quality	71.8	clustered
ENSG00000181218	H2AW	colon	present	gold quality	71.39	clustered
ENSG00000181218	H2AW	cortex of kidney	present	gold quality	75.4	clustered
ENSG00000181218	H2AW	cortex of kidney	present	gold quality	67.29	clustered
ENSG00000181218	H2AW	frontal cortex	present	gold quality	81.74	clustered
ENSG00000181218	H2AW	frontal cortex	present	gold quality	82.26	clustered
ENSG00000181218	H2AW	frontal cortex	present	gold quality	81.4	clustered
ENSG00000181218	H2AW	frontal cortex	present	gold quality	84.16	clustered
ENSG00000181218	H2AW	frontal cortex	present	gold quality	84.53	clustered
ENSG00000181218	H2AW	temporal lobe	present	gold quality	90.06	clustered
ENSG00000181218	H2AW	cerebellum	present	gold quality	94.32	clustered
ENSG00000181218	H2AW	cerebellum	present	gold quality	97.18	clustered
ENSG00000181218	H2AW	cerebellum	present	gold quality	94.16	clustered
ENSG00000181218	H2AW	lung	present	gold quality	63.7	clustered
ENSG00000181218	H2AW	lung	present	gold quality	70.66	clustered
ENSG00000181218	H2AW	lung	present	gold quality	65.73	clustered
ENSG00000181218	H2AW	lung	present	gold quality	66.25	clustered
ENSG00000181218	H2AW	lung	present	gold quality	76.31	clustered
ENSG00000181218	H2AW	lung	present	gold quality	65.52	clustered
ENSG00000181218	H2AW	lung	present	gold quality	66.0	clustered
ENSG00000181218	H2AW	spleen	present	gold quality	80.79	clustered
ENSG00000181218	H2AW	spleen	present	gold quality	81.64	clustered
ENSG00000181218	H2AW	spleen	present	gold quality	78.86	clustered
ENSG00000181218	H2AW	spleen	present	gold quality	78.33	clustered
ENSG00000181218	H2AW	spleen	present	gold quality	81.72	clustered
ENSG00000181218	H2AW	spleen	present	gold quality	78.83	clustered
ENSG00000181218	H2AW	spleen	present	gold quality	79.33	clustered
ENSG00000181218	H2AW	spleen	present	gold quality	78.66	clustered
ENSG00000181218	H2AW	spleen	present	gold quality	78.27	clustered
ENSG00000181218	H2AW	spleen	present	gold quality	79.51	clustered
ENSG00000181218	H2AW	spleen	present	gold quality	78.99	clustered
ENSG00000181218	H2AW	liver	present	gold quality	44.59	clustered
ENSG00000181218	H2AW	liver	present	gold quality	57.37	clustered
ENSG00000181218	H2AW	liver	present	gold quality	50.65	clustered
ENSG00000181218	H2AW	liver	present	gold quality	51.79	clustered
ENSG00000181218	H2AW	liver	present	gold quality	52.43	clustered
ENSG00000181218	H2AW	liver	present	gold quality	54.6	clustered
ENSG00000181218	H2AW	liver	present	gold quality	51.9	clustered
ENSG00000181218	H2AW	liver	present	gold quality	55.74	clustered
ENSG00000181218	H2AW	liver	present	gold quality	54.41	clustered
ENSG00000181218	H2AW	liver	present	gold quality	63.74	clustered
ENSG00000181218	H2AW	cerebellar cortex	present	gold quality	93.77	clustered
ENSG00000181218	H2AW	cerebellar cortex	present	gold quality	94.27	clustered
ENSG00000181218	H2AW	bone marrow	present	gold quality	78.26	clustered
ENSG00000181218	H2AW	primary visual cortex	present	gold quality	81.69	clustered
ENSG00000181218	H2AW	primary visual cortex	present	gold quality	82.11	clustered
ENSG00000181218	H2AW	superior frontal gyrus	present	gold quality	78.51	clustered
ENSG00000181218	H2AW	superior frontal gyrus	present	gold quality	78.74	clustered
ENSG00000181218	H2AW	hindlimb stylopod muscle	present	gold quality	68.63	clustered
ENSG00000181218	H2AW	hindlimb stylopod muscle	present	gold quality	60.65	clustered
ENSG00000181218	H2AW	dorsolateral prefrontal cortex	present	gold quality	82.57	clustered
ENSG00000181218	H2AW	dorsolateral prefrontal cortex	present	gold quality	83.94	clustered
ENSG00000181218	H2AW	dorsolateral prefrontal cortex	present	gold quality	85.21	clustered
ENSG00000181218	H2AW	dorsolateral prefrontal cortex	present	gold quality	81.16	clustered
ENSG00000181218	H2AW	dorsolateral prefrontal cortex	present	gold quality	87.41	clustered
ENSG00000181218	H2AW	dorsolateral prefrontal cortex	present	gold quality	83.93	clustered
ENSG00000181218	H2AW	dorsolateral prefrontal cortex	present	gold quality	81.69	clustered
ENSG00000181218	H2AW	dorsolateral prefrontal cortex	present	gold quality	82.81	clustered
ENSG00000181218	H2AW	dorsolateral prefrontal cortex	present	gold quality	78.84	clustered
ENSG00000181218	H2AW	dorsolateral prefrontal cortex	present	gold quality	83.26	clustered
ENSG00000181218	H2AW	dorsolateral prefrontal cortex	present	gold quality	82.92	clustered
ENSG00000184270	H2AC21	pituitary gland	present	gold quality	29.77	clustered
ENSG00000184270	H2AC21	pituitary gland	present	gold quality	31.46	clustered
ENSG00000184270	H2AC21	lymph node	present	gold quality	53.25	clustered
ENSG00000184270	H2AC21	adult mammalian kidney	present	gold quality	44.82	clustered
ENSG00000184270	H2AC21	adult mammalian kidney	present	gold quality	56.48	clustered
ENSG00000184270	H2AC21	adult mammalian kidney	present	gold quality	49.63	clustered
ENSG00000184270	H2AC21	adult mammalian kidney	present	gold quality	87.0	clustered
ENSG00000184270	H2AC21	adult mammalian kidney	present	gold quality	37.33	clustered
ENSG00000184270	H2AC21	prefrontal cortex	present	gold quality	32.56	clustered
ENSG00000184270	H2AC21	prefrontal cortex	present	gold quality	35.98	clustered
ENSG00000184270	H2AC21	prefrontal cortex	present	gold quality	36.01	clustered
ENSG00000184270	H2AC21	prefrontal cortex	present	gold quality	34.5	clustered
ENSG00000184270	H2AC21	multicellular organism	present	gold quality	38.58	clustered
ENSG00000184270	H2AC21	heart	present	gold quality	93.31	clustered
ENSG00000184270	H2AC21	heart	present	gold quality	92.75	clustered
ENSG00000184270	H2AC21	heart	present	gold quality	33.79	clustered
ENSG00000184270	H2AC21	heart	present	gold quality	84.57	clustered
ENSG00000184270	H2AC21	heart	present	gold quality	30.6	clustered
ENSG00000184270	H2AC21	cerebral cortex	present	gold quality	28.97	clustered
ENSG00000184270	H2AC21	skeletal muscle tissue	present	gold quality	53.65	clustered
ENSG00000184270	H2AC21	skeletal muscle tissue	present	gold quality	42.17	clustered
ENSG00000184270	H2AC21	colon	present	gold quality	96.84	clustered
ENSG00000184270	H2AC21	colon	present	gold quality	97.58	clustered
ENSG00000184270	H2AC21	colon	present	gold quality	44.3	clustered
ENSG00000184270	H2AC21	colon	present	gold quality	96.25	clustered
ENSG00000184270	H2AC21	colon	present	gold quality	40.46	clustered
ENSG00000184270	H2AC21	colon	present	gold quality	39.33	clustered
ENSG00000184270	H2AC21	colon	present	gold quality	38.05	clustered
ENSG00000184270	H2AC21	colon	present	gold quality	39.52	clustered
ENSG00000184270	H2AC21	colon	present	gold quality	37.81	clustered
ENSG00000184270	H2AC21	cortex of kidney	present	gold quality	44.31	clustered
ENSG00000184270	H2AC21	frontal cortex	present	gold quality	44.1	clustered
ENSG00000184270	H2AC21	frontal cortex	present	gold quality	31.02	clustered
ENSG00000184270	H2AC21	cerebellum	present	gold quality	33.65	clustered
ENSG00000184270	H2AC21	cerebellum	present	gold quality	35.88	clustered
ENSG00000184270	H2AC21	lung	present	gold quality	97.84	clustered
ENSG00000184270	H2AC21	lung	present	gold quality	96.9	clustered
ENSG00000184270	H2AC21	lung	present	gold quality	55.06	clustered
ENSG00000184270	H2AC21	lung	present	gold quality	60.52	clustered
ENSG00000184270	H2AC21	lung	present	gold quality	50.54	clustered
ENSG00000184270	H2AC21	lung	present	gold quality	46.68	clustered
ENSG00000184270	H2AC21	lung	present	gold quality	38.46	clustered
ENSG00000184270	H2AC21	spleen	present	gold quality	43.0	clustered
ENSG00000184270	H2AC21	spleen	present	gold quality	38.7	clustered
ENSG00000184270	H2AC21	spleen	present	gold quality	30.64	clustered
ENSG00000184270	H2AC21	spleen	present	gold quality	42.91	clustered
ENSG00000184270	H2AC21	spleen	present	gold quality	33.74	clustered
ENSG00000184270	H2AC21	liver	present	gold quality	55.63	clustered
ENSG00000184270	H2AC21	liver	present	gold quality	42.57	clustered
ENSG00000184270	H2AC21	liver	present	gold quality	45.52	clustered
ENSG00000184270	H2AC21	liver	present	gold quality	39.96	clustered
ENSG00000184270	H2AC21	liver	present	gold quality	44.36	clustered
