species	species_slug	gene_id	gene_name	anatomical_entity_name	expression	call_quality	expression_score	affymetrix_expression_score	est_expression_score	in_situ_hybridization_expression_score	rna_seq_expression_score	single_cell_rna_seq_expression_score	active_sources	active_source_count	source_class	heatmap_qualifying	overall_equals_rnaseq_score
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	placenta	absent	gold quality	20.16				20.16		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	placenta	absent	gold quality	16.68				16.68		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	placenta	absent	gold quality	14.69				14.69		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	placenta	absent	gold quality	25.16	38.88			18.31		Affymetrix|RNA-Seq	2	multi_source	no	no
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	placenta	absent	gold quality	38.70	38.70					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	placenta	absent	gold quality	39.93	39.93					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	placenta	absent	gold quality	48.24	48.24					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	placenta	absent	gold quality	35.10	39.45			18.10		Affymetrix|RNA-Seq	2	multi_source	no	no
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	superior cervical ganglion	absent	gold quality	45.25	45.25					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	olfactory epithelium	absent	gold quality	36.73	36.73					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	hindbrain	absent	gold quality	13.18				13.18		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	hindbrain	absent	gold quality	13.06				13.06		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	hindbrain	absent	gold quality	11.30				11.30		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	hindbrain	absent	gold quality	10.72				10.72		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	hindbrain	absent	gold quality	10.70				10.70		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	hindbrain	absent	gold quality	24.41				24.41		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	suprachiasmatic nucleus	absent	gold quality	39.38	39.38					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	suprachiasmatic nucleus	absent	gold quality	45.79	45.79					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	39.29	39.29					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	39.29	39.29					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	36.16	36.16					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	42.01	42.01					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	37.56	37.56					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	38.32	38.32					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	39.19	39.19					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	37.57	37.57					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	37.34	37.34					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	37.37	37.37					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	37.42	37.42					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	37.81	37.81					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	37.72	37.72					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	37.83	37.83					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	37.50	37.50					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	40.45	40.45					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	37.63	37.63					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	38.30	38.30					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	37.90	37.90					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	38.11	38.11					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	40.35	40.35					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	40.34	40.34					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	38.33	38.33					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	38.64	38.64					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	14.88				14.88		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	14.51				14.51		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	38.97	38.97					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	33.74	41.12			17.92		Affymetrix|RNA-Seq	2	multi_source	no	no
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	26.65	38.33			15.27		Affymetrix|RNA-Seq	2	multi_source	no	no
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	18.57				18.57		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	37.27	41.53			17.92		Affymetrix|RNA-Seq	2	multi_source	no	no
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	37.16	37.16					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	37.41	37.41					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	37.39	37.39					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	37.49	37.49					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	38.97	38.97					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	38.88	38.88					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	cerebellum	absent	gold quality	37.94	37.94					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	substantia nigra	absent	gold quality	38.12	38.12					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	substantia nigra	absent	gold quality	38.06	38.06					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	substantia nigra	absent	gold quality	40.78	40.78					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	substantia nigra	absent	gold quality	38.10	38.10					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	substantia nigra	absent	gold quality	39.57	39.57					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	39.49	39.49					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	37.80	37.80					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	39.34	39.34					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	39.61	39.61					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	37.93	37.93					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	12.40				12.40		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	12.33				12.33		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	39.27	39.27					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	37.75	37.75					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	37.52	37.52					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	37.73	37.73					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.58	36.58					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	39.55	39.55					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	37.37	37.37					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	37.62	37.62					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	37.51	37.51					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	37.56	37.56					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	37.81	37.81					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.15	36.15					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.22	38.22					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	37.13	37.13					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.73	36.73					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.07	36.07					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.05	36.05					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.00	36.00					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	35.76	35.76					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.78	36.78					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.30	38.30					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.01	36.01					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.20	36.20					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.19	36.19					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.16	36.16					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.31	36.31					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.90	36.90					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	39.05	39.05					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.59	38.59					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	45.96	45.96					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	37.66	37.66					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	37.59	37.59					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.40	38.40					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	37.55	37.55					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	37.08	37.08					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.89	36.89					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.18	36.18					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.10	36.10					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.19	36.19					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.18	36.18					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	35.94	35.94					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.92	36.92					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.42	38.42					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	present	silver quality	20.93				20.93		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.25	36.25					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.22	36.22					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.16	36.16					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	35.87	35.87					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.26	36.26					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.16	36.16					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.19	36.19					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	35.97	35.97					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.22	38.22					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.42	38.42					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	35.66	35.66					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.70	38.70					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.90	38.90					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.72	38.72					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.66	38.66					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.44	38.44					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.74	38.74					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.76	38.76					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.65	38.65					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.49	38.49					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.77	38.77					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.68	38.68					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.62	38.62					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.17	36.17					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	35.98	35.98					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	35.44	35.44					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	35.65	35.65					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.22	36.22					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	47.09	47.09					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.14	36.14					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.13	36.13					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	35.72	35.72					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.16	36.16					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	35.64	35.64					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.00	36.00					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	35.90	35.90					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.32	36.32					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.16	36.16					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	35.94	35.94					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.17	36.17					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.15	36.15					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.12	36.12					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.00	36.00					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	35.78	35.78					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.10	36.10					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	35.77	35.77					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	35.75	35.75					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.21	36.21					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.25	36.25					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.28	36.28					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.09	36.09					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.06	36.06					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.05	36.05					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.24	36.24					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	35.76	35.76					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.19	36.19					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.11	36.11					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.37	36.37					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.35	36.35					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.29	36.29					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.21	36.21					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.09	36.09					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.20	36.20					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	35.88	35.88					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.37	36.37					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	35.46				35.46		RNA-Seq	1	rna_seq_only	no	yes
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	36.06	36.06					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.68	38.68					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	39.41	39.41					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	38.99	38.99					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	37.00	37.00					Affymetrix	1	non_rna_only	no	not_applicable
Mus musculus	mus_musculus	ENSMUSG00000040456	H2ap	lung	absent	gold quality	39.35	39.35					Affymetrix	1	non_rna_only	no	not_applicable
