Gene ID	Gene name	Anatomical entity name	cell_mean_score	cell_std_score	cell_n	cell_status	Expression score	Expression std	Expression n	raw_row_count	qualifying_row_count
ENSFCAG00000044965		adult mammalian kidney	29.0	8.20243866176395	2	present_gold	29.0	8.20243866176395	2	2	2
ENSFCAG00000044965		brain	0.0	0.0	0	observed_zero	0.0	0.0	0	2	0
ENSFCAG00000044965		embryo	23.16	0.0	1	present_gold	23.16	0.0	1	1	1
ENSFCAG00000044965		embryonic head	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000044965		eyeball of camera-type eye	28.35	0.0	1	present_gold	28.35	0.0	1	1	1
ENSFCAG00000044965		liver	0.0	0.0	0	observed_zero	0.0	0.0	0	2	0
ENSFCAG00000044965		prefrontal cortex	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000044965		spleen	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000044965		testis	22.295	3.3728993462598313	2	present_gold	22.295	3.3728993462598313	2	3	2
ENSFCAG00000044965		tip of external ear	31.39	0.0	1	present_gold	31.39	0.0	1	1	1
ENSFCAG00000044965		uterus	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000044965		zone of skin	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000048216	LOC105260540	adult mammalian kidney	29.91	14.48154687870049	2	present_gold	29.91	14.48154687870049	2	2	2
ENSFCAG00000048216	LOC105260540	brain	91.86500000000001	7.233702371538384	2	present_gold	91.86500000000001	7.233702371538384	2	2	2
ENSFCAG00000048216	LOC105260540	embryo	40.76	0.0	1	present_gold	40.76	0.0	1	1	1
ENSFCAG00000048216	LOC105260540	embryonic head	45.33	0.0	1	present_gold	45.33	0.0	1	1	1
ENSFCAG00000048216	LOC105260540	eyeball of camera-type eye	37.53	0.0	1	present_gold	37.53	0.0	1	1	1
ENSFCAG00000048216	LOC105260540	liver	56.855000000000004	38.89794403307198	2	present_gold	56.855000000000004	38.89794403307198	2	2	2
ENSFCAG00000048216	LOC105260540	prefrontal cortex	25.91	0.0	1	present_gold	25.91	0.0	1	1	1
ENSFCAG00000048216	LOC105260540	spleen	43.11	0.0	1	present_gold	43.11	0.0	1	1	1
ENSFCAG00000048216	LOC105260540	testis	30.849999999999998	16.52031779355349	3	present_gold	30.849999999999998	16.52031779355349	3	3	3
ENSFCAG00000048216	LOC105260540	tip of external ear	64.01	0.0	1	present_gold	64.01	0.0	1	1	1
ENSFCAG00000048216	LOC105260540	uterus	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000048216	LOC105260540	zone of skin	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000048955	HYPM	adult mammalian kidney	0.0	0.0	0	observed_zero	0.0	0.0	0	2	0
ENSFCAG00000048955	HYPM	brain	0.0	0.0	0	observed_zero	0.0	0.0	0	2	0
ENSFCAG00000048955	HYPM	embryo	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000048955	HYPM	embryonic head	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000048955	HYPM	eyeball of camera-type eye	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000048955	HYPM	liver	0.0	0.0	0	observed_zero	0.0	0.0	0	2	0
ENSFCAG00000048955	HYPM	prefrontal cortex	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000048955	HYPM	spleen	28.96	0.0	1	present_gold	28.96	0.0	1	1	1
ENSFCAG00000048955	HYPM	testis	89.32666666666667	7.1477012621774625	3	present_gold	89.32666666666667	7.1477012621774625	3	3	3
ENSFCAG00000048955	HYPM	tip of external ear	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000048955	HYPM	uterus	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000048955	HYPM	zone of skin	0.0	0.0	0	observed_zero	0.0	0.0	0	1	0
ENSFCAG00000051396	LOC101085206	adult mammalian kidney	58.365	5.975052301026328	2	present_gold	58.365	5.975052301026328	2	2	2
ENSFCAG00000051396	LOC101085206	brain	46.02	0.0	1	present_gold	46.02	0.0	1	2	1
ENSFCAG00000051396	LOC101085206	embryo	51.28	0.0	1	present_gold	51.28	0.0	1	1	1
ENSFCAG00000051396	LOC101085206	embryonic head	36.59	0.0	1	present_gold	36.59	0.0	1	1	1
ENSFCAG00000051396	LOC101085206	eyeball of camera-type eye	47.98	0.0	1	present_gold	47.98	0.0	1	1	1
ENSFCAG00000051396	LOC101085206	liver	76.03999999999999	1.400071426749367	2	present_gold	76.03999999999999	1.400071426749367	2	2	2
ENSFCAG00000051396	LOC101085206	prefrontal cortex	49.24	0.0	1	present_gold	49.24	0.0	1	1	1
ENSFCAG00000051396	LOC101085206	spleen	63.65	0.0	1	present_gold	63.65	0.0	1	1	1
ENSFCAG00000051396	LOC101085206	testis	19.986666666666665	7.793974168120736	3	present_gold	19.986666666666665	7.793974168120736	3	3	3
ENSFCAG00000051396	LOC101085206	tip of external ear	59.32	0.0	1	present_gold	59.32	0.0	1	1	1
ENSFCAG00000051396	LOC101085206	uterus	40.58	0.0	1	present_gold	40.58	0.0	1	1	1
ENSFCAG00000051396	LOC101085206	zone of skin	42.49	0.0	1	present_gold	42.49	0.0	1	1	1
ENSFCAG00000051680	H2AX	adult mammalian kidney	58.974999999999994	5.409366876077088	2	present_gold	58.974999999999994	5.409366876077088	2	2	2
ENSFCAG00000051680	H2AX	brain	72.09	3.181980515339464	2	present_gold	72.09	3.181980515339464	2	2	2
ENSFCAG00000051680	H2AX	embryo	83.84	0.0	1	present_gold	83.84	0.0	1	1	1
ENSFCAG00000051680	H2AX	embryonic head	75.81	0.0	1	present_gold	75.81	0.0	1	1	1
ENSFCAG00000051680	H2AX	eyeball of camera-type eye	86.83	0.0	1	present_gold	86.83	0.0	1	1	1
ENSFCAG00000051680	H2AX	liver	69.02000000000001	2.658721497261422	2	present_gold	69.02000000000001	2.658721497261422	2	2	2
