gene_name,species_dir,species_name,ensembl_gene_id,tissue,cell_mean_score,cell_std_score,cell_n,cell_status,map_label,class,expression_score,agg_expression_score
H2AB3,human,Homo sapiens,ENSG00000277745,gall bladder,0.0,0.0,0,observed_zero,H2AB3:HGNC:14455,variant,0.0,0.0
H2AB3,human,Homo sapiens,ENSG00000277745,ganglionic eminence,0.0,0.0,0,observed_zero,H2AB3:HGNC:14455,variant,0.0,0.0
H2AB3,human,Homo sapiens,ENSG00000277745,gastrocnemius,42.8,5.42839386927662,11,present_gold,H2AB3:HGNC:14455,variant,42.8,42.8
H2AB3,human,Homo sapiens,ENSG00000277745,granulocyte,0.0,0.0,0,observed_zero,H2AB3:HGNC:14455,variant,0.0,0.0
H2AB3,human,Homo sapiens,ENSG00000277745,heart,40.26,8.595444529904587,4,present_gold,H2AB3:HGNC:14455,variant,40.26,40.26
H2AB3,human,Homo sapiens,ENSG00000277745,heart left ventricle,41.64,7.878862862114049,11,present_gold,H2AB3:HGNC:14455,variant,41.64,41.64
H2AB3,human,Homo sapiens,ENSG00000277745,hindlimb stylopod muscle,0.0,0.0,0,observed_zero,H2AB3:HGNC:14455,variant,0.0,0.0
H2AB3,human,Homo sapiens,ENSG00000277745,hypothalamus,33.015,5.483238094411003,4,present_gold,H2AB3:HGNC:14455,variant,33.015,33.015
H2AB3,human,Homo sapiens,ENSG00000277745,intestine,39.12,0.0,1,present_gold,H2AB3:HGNC:14455,variant,39.12,39.12
H2AB3,human,Homo sapiens,ENSG00000277745,islet of Langerhans,0.0,0.0,0,observed_zero,H2AB3:HGNC:14455,variant,0.0,0.0
H2AB3,human,Homo sapiens,ENSG00000277745,kidney,36.17,0.0,1,present_gold,H2AB3:HGNC:14455,variant,36.17,36.17
H2AB3,human,Homo sapiens,ENSG00000277745,left adrenal gland,42.125,6.4452424314373165,6,present_gold,H2AB3:HGNC:14455,variant,42.125,42.125
H2AB3,human,Homo sapiens,ENSG00000277745,left adrenal gland cortex,50.494,8.120325116644038,5,present_gold,H2AB3:HGNC:14455,variant,50.494,50.494
H2AB3,human,Homo sapiens,ENSG00000277745,left coronary artery,50.002,5.688340707095524,5,present_gold,H2AB3:HGNC:14455,variant,50.002,50.002
H2AB3,human,Homo sapiens,ENSG00000277745,left lobe of thyroid gland,42.284444444444446,6.387904803437335,9,present_gold,H2AB3:HGNC:14455,variant,42.284444444444446,42.284444444444446
H2AB3,human,Homo sapiens,ENSG00000277745,left ovary,41.3225,3.749412176150638,4,present_gold,H2AB3:HGNC:14455,variant,41.3225,41.3225
H2AB3,human,Homo sapiens,ENSG00000277745,left testis,39.23666666666667,7.7167108710037,6,present_gold,H2AB3:HGNC:14455,variant,39.23666666666667,39.23666666666667
H2AB3,human,Homo sapiens,ENSG00000277745,left uterine tube,46.095,3.443610024378489,2,present_gold,H2AB3:HGNC:14455,variant,46.095,46.095
H2AB3,human,Homo sapiens,ENSG00000277745,leukocyte,0.0,0.0,0,observed_zero,H2AB3:HGNC:14455,variant,0.0,0.0
H2AB3,human,Homo sapiens,ENSG00000277745,liver,40.175,3.8113055505954914,2,present_gold,H2AB3:HGNC:14455,variant,40.175,40.175
H2AB3,human,Homo sapiens,ENSG00000277745,lower esophagus,42.41,3.2526911934581197,2,present_gold,H2AB3:HGNC:14455,variant,42.41,42.41
H2AB3,human,Homo sapiens,ENSG00000277745,lower esophagus mucosa,0.0,0.0,0,observed_zero,H2AB3:HGNC:14455,variant,0.0,0.0
H2AB3,human,Homo sapiens,ENSG00000277745,lower esophagus muscularis layer,41.671,2.8229749870974365,10,present_gold,H2AB3:HGNC:14455,variant,41.671,41.671
H2AB3,human,Homo sapiens,ENSG00000277745,lung,31.98,4.14743294098892,3,present_gold,H2AB3:HGNC:14455,variant,31.98,31.98
H2AB3,human,Homo sapiens,ENSG00000277745,lymph node,0.0,0.0,0,observed_zero,H2AB3:HGNC:14455,variant,0.0,0.0
H2AB3,human,Homo sapiens,ENSG00000277745,metanephros cortex,0.0,0.0,0,observed_zero,H2AB3:HGNC:14455,variant,0.0,0.0
H2AB3,human,Homo sapiens,ENSG00000277745,minor salivary gland,40.152,7.917851349955998,5,present_gold,H2AB3:HGNC:14455,variant,40.152,40.152
H2AB3,human,Homo sapiens,ENSG00000277745,monocyte,0.0,0.0,0,observed_zero,H2AB3:HGNC:14455,variant,0.0,0.0
H2AB3,human,Homo sapiens,ENSG00000277745,mucosa of stomach,45.86,0.0,1,present_gold,H2AB3:HGNC:14455,variant,45.86,45.86
