gene_order	gene_number	canonical_gene_name	ensembl_gene_id	hpa_gene_label	bgee_gene_label	tissue_order	tissue_letter	compare_tissue_key	hpa_tissue_label	bgee_tissue_label	match_type	is_underlined	nTPM	cell_mean_score	log_hpa	log_bgee	signed_diff_log	abs_diff_log	signed_diff_raw	abs_diff_raw	dominance_label	pair_status
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	7	G	endometrium	endometrium	endometrium	exact	False	0.1	31.16	0.04139268515822508	1.5073160400764136	-1.4659233549181885	1.4659233549181885	-31.06	31.06	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	8	H	esophagus	esophagus	esophagus	exact	False	2.4	44.975	0.5314789170422551	1.6625217379101151	-1.13104282086786	1.13104282086786	-42.575	42.575	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	9	I	fallopian tube	fallopian tube	fallopian tube	exact	False	0.6	26.66	0.2041199826559248	1.4418521757732918	-1.237732193117367	1.237732193117367	-26.06	26.06	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	10	J	hypothalamus	hypothalamus	hypothalamus	exact	False	0.2	36.92	0.07918124604762482	1.5788683286660288	-1.4996870826184039	1.4996870826184039	-36.72	36.72	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	11	K	kidney	kidney	kidney	exact	False	0.6	84.3325	0.2041199826559248	1.9311144694144284	-1.7269944867585036	1.7269944867585036	-83.7325	83.7325	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	12	L	liver	liver	liver	exact	False	1.2	49.57125	0.3424226808222063	1.7039036884831105	-1.3614810076609043	1.3614810076609043	-48.371249999999996	48.371249999999996	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	13	M	lung	lung	lung	exact	False	2.1	64.38714285714285	0.4913616938342727	1.8154923609369154	-1.3241306671026427	1.3241306671026427	-62.28714285714285	62.28714285714285	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	14	N	nucleus accumbens	nucleus accumbens	nucleus accumbens	exact	False	0.1	28.76333333333333	0.04139268515822508	1.473681568244996	-1.4322888830867708	1.4322888830867708	-28.663333333333327	28.663333333333327	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	15	O	ovary	ovary	ovary	exact	False	0.6	38.10333333333333	0.2041199826559248	1.5922137800702767	-1.388093797414352	1.388093797414352	-37.50333333333333	37.50333333333333	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	16	P	pancreas	pancreas	pancreas	exact	False	0.1	31.26	0.04139268515822508	1.5086643630529428	-1.4672716778947177	1.4672716778947177	-31.16	31.16	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	17	Q	pituitary gland	pituitary gland	pituitary gland	exact	False	0.3	38.04375	0.11394335230683679	1.591551523290097	-1.4776081709832602	1.4776081709832602	-37.743750000000006	37.743750000000006	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	18	R	putamen	putamen	putamen	exact	False	0.1	37.53666666666666	0.04139268515822508	1.5858741464668047	-1.5444814613085796	1.5444814613085796	-37.43666666666666	37.43666666666666	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	20	T	small intestine	small intestine	small intestine	exact	False	0.5	39.725	0.17609125905568124	1.609861092980547	-1.433769833924866	1.433769833924866	-39.225	39.225	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	22	V	spleen	spleen	spleen	exact	False	1.1	48.408181818181816	0.3222192947339193	1.6937988724917368	-1.3715795777578175	1.3715795777578175	-47.308181818181815	47.308181818181815	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	23	W	stomach	stomach	stomach	exact	False	0.5	66.8625	0.17609125905568124	1.8316298546637362	-1.6555385956080548	1.6555385956080548	-66.3625	66.3625	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	24	X	substantia nigra	substantia nigra	substantia nigra	exact	False	0.2	41.16571428571428	0.07918124604762482	1.6249594616586567	-1.5457782156110318	1.5457782156110318	-40.96571428571428	40.96571428571428	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	25	Y	testis	testis	testis	exact	False	0.3	32.8	0.11394335230683679	1.5289167002776547	-1.414973347970818	1.414973347970818	-32.5	32.5	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	26	Z	thyroid gland	thyroid gland	thyroid gland	exact	False	0.3	35.367777777777775	0.11394335230683679	1.5607167646693985	-1.4467734123625617	1.4467734123625617	-35.06777777777778	35.06777777777778	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	27	AA	urinary bladder	urinary bladder	urinary bladder	exact	False	0.1	41.42	0.04139268515822508	1.627570664180543	-1.5861779790223178	1.5861779790223178	-41.32	41.32	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	28	AB	vagina	vagina	vagina	exact	False	2.8	61.592	0.5797835966168101	1.7965188287714886	-1.2167352321546785	1.2167352321546785	-58.792	58.792	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	30	AD	caudate nucleus	caudate	caudate nucleus	safe_synonym	True	0.2	34.02	0.07918124604762482	1.5443161417474274	-1.4651348956998025	1.4651348956998025	-33.82	33.82	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	31	AE	uterine cervix	cervix	uterine cervix	safe_synonym	True	3.2	53.7	0.6232492903979004	1.737987326333431	-1.1147380359355306	1.1147380359355306	-50.5	50.5	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	33	AG	prostate gland	prostate	prostate gland	safe_synonym	True	2.0	50.80125	0.47712125471966244	1.7143402396979828	-1.2372189849783204	1.2372189849783204	-48.80125	48.80125	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	34	AH	saliva-secreting gland	salivary gland	saliva-secreting gland	safe_synonym	True	0.5	44.55	0.17609125905568124	1.658488381309017	-1.4823971222533356	1.4823971222533356	-44.05	44.05	bgee_higher	nonzero_any
4	4	H2AC7	ENSG00000196866	H2AC7	H2AC7	35	AI	skeletal muscle tissue	skeletal muscle	skeletal muscle tissue	safe_synonym	True	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	equal	both_zero
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	1	A	adipose tissue	adipose tissue	adipose tissue	exact	False	4.2	52.031000000000006	0.7160033436347992	1.7245298166412322	-1.008526473006433	1.008526473006433	-47.831	47.831	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	2	B	adrenal gland	adrenal gland	adrenal gland	exact	False	2.3	74.29249999999999	0.5185139398778874	1.8767517176238528	-1.3582377777459653	1.3582377777459653	-71.99249999999999	71.99249999999999	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	3	C	amygdala	amygdala	amygdala	exact	False	1.7	57.315	0.43136376415898736	1.765780279961852	-1.3344165158028647	1.3344165158028647	-55.614999999999995	55.614999999999995	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	4	D	cerebellum	cerebellum	cerebellum	exact	False	2.5	57.72166666666666	0.5440680443502757	1.7687983734384032	-1.2247303290881275	1.2247303290881275	-55.22166666666666	55.22166666666666	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	5	E	cerebral cortex	cerebral cortex	cerebral cortex	exact	False	1.2	54.215555555555554	0.3424226808222063	1.7420614462116364	-1.39963876538943	1.39963876538943	-53.01555555555555	53.01555555555555	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	6	F	colon	colon	colon	exact	False	7.7	73.280625	0.9395192526186185	1.8708755492533817	-0.9313562966347633	0.9313562966347633	-65.580625	65.580625	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	7	G	endometrium	endometrium	endometrium	exact	False	0.8	57.74400000000001	0.25527250510330607	1.7689635151997583	-1.5136910100964522	1.5136910100964522	-56.94400000000001	56.94400000000001	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	8	H	esophagus	esophagus	esophagus	exact	False	8.4	66.75428571428571	0.9731278535996987	1.8309367711803641	-0.8578089175806655	0.8578089175806655	-58.354285714285716	58.354285714285716	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	9	I	fallopian tube	fallopian tube	fallopian tube	exact	False	7.5	64.695	0.9294189257142927	1.817532316971622	-0.8881133912573292	0.8881133912573292	-57.19499999999999	57.19499999999999	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	10	J	hypothalamus	hypothalamus	hypothalamus	exact	False	2.2	61.2375	0.505149978319906	1.7940521392835158	-1.2889021609636098	1.2889021609636098	-59.037499999999994	59.037499999999994	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	11	K	kidney	kidney	kidney	exact	False	11.2	70.64333333333333	1.0863598306747482	1.855175783969223	-0.7688159532944747	0.7688159532944747	-59.44333333333333	59.44333333333333	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	12	L	liver	liver	liver	exact	False	5.5	65.455	0.8129133566428556	1.822527662339968	-1.0096143056971125	1.0096143056971125	-59.955	59.955	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	13	M	lung	lung	lung	exact	False	7.7	67.78714285714285	0.9395192526186185	1.8375072709680442	-0.8979880183494258	0.8979880183494258	-60.08714285714285	60.08714285714285	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	14	N	nucleus accumbens	nucleus accumbens	nucleus accumbens	exact	False	1.5	57.64545454545455	0.3979400086720376	1.7682343567358247	-1.370294348063787	1.370294348063787	-56.14545454545455	56.14545454545455	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	15	O	ovary	ovary	ovary	exact	False	6.5	71.80636363636364	0.8750612633917001	1.8621693404582826	-0.9871080770665825	0.9871080770665825	-65.30636363636364	65.30636363636364	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	16	P	pancreas	pancreas	pancreas	exact	False	1.0	51.075	0.3010299956639812	1.7166292786197834	-1.4155992829558022	1.4155992829558022	-50.075	50.075	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	17	Q	pituitary gland	pituitary gland	pituitary gland	exact	False	3.3	63.474545454545456	0.6334684555795865	1.8093882890452828	-1.1759198334656964	1.1759198334656964	-60.17454545454546	60.17454545454546	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	18	R	putamen	putamen	putamen	exact	False	1.5	58.475	0.3979400086720376	1.774334450709304	-1.3763944420372662	1.3763944420372662	-56.975	56.975	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	20	T	small intestine	small intestine	small intestine	exact	False	4.5	69.31	0.7403626894942439	1.8470170979353542	-1.1066544084411103	1.1066544084411103	-64.81	64.81	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	21	U	spinal cord	spinal cord	spinal cord	exact	False	10.8	70.505	1.0718820073061255	1.8543364109827232	-0.7824544036765977	0.7824544036765977	-59.705	59.705	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	22	V	spleen	spleen	spleen	exact	False	9.3	71.3575	1.0128372247051722	1.8594835532822898	-0.8466463285771175	0.8466463285771175	-62.057500000000005	62.057500000000005	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	23	W	stomach	stomach	stomach	exact	False	5.1	80.13666666666667	0.785329835010767	1.9092171616378486	-1.1238873266270817	1.1238873266270817	-75.03666666666668	75.03666666666668	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	24	X	substantia nigra	substantia nigra	substantia nigra	exact	False	3.0	62.596	0.6020599913279624	1.8034298006710845	-1.201369809343122	1.201369809343122	-59.596	59.596	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	25	Y	testis	testis	testis	exact	False	4.1	67.59538461538462	0.7075701760979364	1.8362948955390805	-1.128724719441144	1.128724719441144	-63.495384615384616	63.495384615384616	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	26	Z	thyroid gland	thyroid gland	thyroid gland	exact	False	5.6	70.20058823529412	0.8195439355418687	1.8524835816465053	-1.0329396461046367	1.0329396461046367	-64.60058823529413	64.60058823529413	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	27	AA	urinary bladder	urinary bladder	urinary bladder	exact	False	2.2	59.75625	0.505149978319906	1.7835909604743811	-1.278440982154475	1.278440982154475	-57.55625	57.55625	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	28	AB	vagina	vagina	vagina	exact	False	16.9	72.46916666666667	1.252853030979893	1.8661051138321163	-0.6132520828522232	0.6132520828522232	-55.56916666666667	55.56916666666667	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	29	AC	mammary gland	breast	mammary gland	safe_synonym	True	3.5	46.98	0.6532125137753437	1.6810602436318118	-1.027847729856468	1.027847729856468	-43.48	43.48	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	30	AD	caudate nucleus	caudate	caudate nucleus	safe_synonym	True	2.2	60.42	0.505149978319906	1.7883098121070502	-1.2831598337871442	1.2831598337871442	-58.22	58.22	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	31	AE	uterine cervix	cervix	uterine cervix	safe_synonym	True	14.3	62.782	1.1846914308175989	1.8046981332096306	-0.6200067023920317	0.6200067023920317	-48.482	48.482	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	32	AF	myocardium	heart muscle	myocardium	safe_synonym	True	4.0	0.0	0.6989700043360189	0.0	0.6989700043360189	0.6989700043360189	4.0	4.0	hpa_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	33	AG	prostate gland	prostate	prostate gland	safe_synonym	True	31.9	81.388125	1.5171958979499742	1.9158646192380835	-0.39866872128810926	0.39866872128810926	-49.488125000000004	49.488125000000004	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	34	AH	saliva-secreting gland	salivary gland	saliva-secreting gland	safe_synonym	True	4.6	63.612	0.7481880270062004	1.8103131844006473	-1.0621251573944468	1.0621251573944468	-59.012	59.012	bgee_higher	nonzero_any
5	5	H2AC8	ENSG00000277075	H2AC8	H2AC8	35	AI	skeletal muscle tissue	skeletal muscle	skeletal muscle tissue	safe_synonym	True	0.2	0.0	0.07918124604762482	0.0	0.07918124604762482	0.07918124604762482	0.2	0.2	hpa_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	1	A	adipose tissue	adipose tissue	adipose tissue	exact	False	0.2	42.38375	0.07918124604762482	1.6373270888012392	-1.5581458427536143	1.5581458427536143	-42.183749999999996	42.183749999999996	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	2	B	adrenal gland	adrenal gland	adrenal gland	exact	False	0.2	51.1	0.07918124604762482	1.7168377232995244	-1.6376564772518996	1.6376564772518996	-50.9	50.9	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	3	C	amygdala	amygdala	amygdala	exact	False	0.1	40.27	0.04139268515822508	1.615634468877416	-1.5742417837191909	1.5742417837191909	-40.17	40.17	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	4	D	cerebellum	cerebellum	cerebellum	exact	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	equal	both_zero
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	5	E	cerebral cortex	cerebral cortex	cerebral cortex	exact	False	0.1	50.21333333333334	0.04139268515822508	1.709383043773476	-1.667990358615251	1.667990358615251	-50.11333333333334	50.11333333333334	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	6	F	colon	colon	colon	exact	False	0.6	59.79764705882353	0.2041199826559248	1.7838867718855194	-1.5797667892295946	1.5797667892295946	-59.19764705882353	59.19764705882353	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	7	G	endometrium	endometrium	endometrium	exact	False	0.1	56.905	0.04139268515822508	1.7627160659494623	-1.7213233807912371	1.7213233807912371	-56.805	56.805	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	8	H	esophagus	esophagus	esophagus	exact	False	0.6	51.70857142857143	0.2041199826559248	1.7218812456003483	-1.5177612629444235	1.5177612629444235	-51.10857142857143	51.10857142857143	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	9	I	fallopian tube	fallopian tube	fallopian tube	exact	False	0.1	46.23	0.04139268515822508	1.6742179455767	-1.6328252604184748	1.6328252604184748	-46.129999999999995	46.129999999999995	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	10	J	hypothalamus	hypothalamus	hypothalamus	exact	False	0.3	44.334	0.11394335230683679	1.656424040287152	-1.5424806879803152	1.5424806879803152	-44.034000000000006	44.034000000000006	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	11	K	kidney	kidney	kidney	exact	False	0.2	63.52	0.07918124604762482	1.809694358716924	-1.7305131126692992	1.7305131126692992	-63.32	63.32	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	12	L	liver	liver	liver	exact	False	0.5	57.458	0.17609125905568124	1.7668439529334603	-1.590752693877779	1.590752693877779	-56.958	56.958	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	13	M	lung	lung	lung	exact	False	0.3	61.1390909090909	0.11394335230683679	1.7933648952650547	-1.679421542958218	1.679421542958218	-60.839090909090906	60.839090909090906	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	14	N	nucleus accumbens	nucleus accumbens	nucleus accumbens	exact	False	0.1	40.295	0.04139268515822508	1.6158974704490114	-1.5745047852907863	1.5745047852907863	-40.195	40.195	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	15	O	ovary	ovary	ovary	exact	False	0.1	75.20599999999999	0.04139268515822508	1.8819891664092534	-1.8405964812510283	1.8405964812510283	-75.106	75.106	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	16	P	pancreas	pancreas	pancreas	exact	False	0.1	41.935	0.04139268515822508	1.63281146723474	-1.5914187820765149	1.5914187820765149	-41.835	41.835	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	17	Q	pituitary gland	pituitary gland	pituitary gland	exact	False	0.1	34.19	0.04139268515822508	1.5464192668351917	-1.5050265816769666	1.5050265816769666	-34.089999999999996	34.089999999999996	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	18	R	putamen	putamen	putamen	exact	False	0.1	43.94	0.04139268515822508	1.65263306808311	-1.611240382924885	1.611240382924885	-43.839999999999996	43.839999999999996	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	20	T	small intestine	small intestine	small intestine	exact	False	0.5	51.445	0.17609125905568124	1.7197040897475344	-1.543612830691853	1.543612830691853	-50.945	50.945	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	21	U	spinal cord	spinal cord	spinal cord	exact	False	0.5	48.915	0.17609125905568124	1.6982310754491192	-1.5221398163934379	1.5221398163934379	-48.415	48.415	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	22	V	spleen	spleen	spleen	exact	False	0.8	54.814166666666665	0.25527250510330607	1.7467444448924978	-1.4914719397891918	1.4914719397891918	-54.01416666666667	54.01416666666667	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	23	W	stomach	stomach	stomach	exact	False	0.3	66.73583333333333	0.11394335230683679	1.8308184781663572	-1.7168751258595205	1.7168751258595205	-66.43583333333333	66.43583333333333	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	24	X	substantia nigra	substantia nigra	substantia nigra	exact	False	0.5	49.35545454545454	0.17609125905568124	1.7020465205835411	-1.52595526152786	1.52595526152786	-48.85545454545454	48.85545454545454	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	25	Y	testis	testis	testis	exact	False	3.1	66.72461538461538	0.6127838567197355	1.8307465473070736	-1.2179626905873382	1.2179626905873382	-63.624615384615375	63.624615384615375	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	26	Z	thyroid gland	thyroid gland	thyroid gland	exact	False	0.2	45.45066666666666	0.07918124604762482	1.6669919514314238	-1.5878107053837989	1.5878107053837989	-45.25066666666666	45.25066666666666	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	27	AA	urinary bladder	urinary bladder	urinary bladder	exact	False	0.1	46.5025	0.04139268515822508	1.6767164666276824	-1.6353237814694572	1.6353237814694572	-46.402499999999996	46.402499999999996	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	28	AB	vagina	vagina	vagina	exact	False	0.4	59.892727272727264	0.146128035678238	1.7845654257374142	-1.6384373900591762	1.6384373900591762	-59.492727272727265	59.492727272727265	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	29	AC	mammary gland	breast	mammary gland	safe_synonym	True	0.1	42.82	0.04139268515822508	1.6416723732246865	-1.6002796880664614	1.6002796880664614	-42.72	42.72	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	30	AD	caudate nucleus	caudate	caudate nucleus	safe_synonym	True	0.1	39.72	0.04139268515822508	1.6098077693287023	-1.5684150841704771	1.5684150841704771	-39.62	39.62	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	31	AE	uterine cervix	cervix	uterine cervix	safe_synonym	True	0.3	51.93	0.11394335230683679	1.7237018939912678	-1.609758541684431	1.609758541684431	-51.63	51.63	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	32	AF	myocardium	heart muscle	myocardium	safe_synonym	True	0.2	0.0	0.07918124604762482	0.0	0.07918124604762482	0.07918124604762482	0.2	0.2	hpa_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	33	AG	prostate gland	prostate	prostate gland	safe_synonym	True	0.6	49.52125	0.2041199826559248	1.703474087358085	-1.4993541047021601	1.4993541047021601	-48.92125	48.92125	bgee_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	34	AH	saliva-secreting gland	salivary gland	saliva-secreting gland	safe_synonym	True	0.1	0.0	0.04139268515822508	0.0	0.04139268515822508	0.04139268515822508	0.1	0.1	hpa_higher	nonzero_any
6	6	H2AC11	ENSG00000196787	H2AC11	H2AC11	35	AI	skeletal muscle tissue	skeletal muscle	skeletal muscle tissue	safe_synonym	True	0.1	0.0	0.04139268515822508	0.0	0.04139268515822508	0.04139268515822508	0.1	0.1	hpa_higher	nonzero_any
7	7	H2AC12	ENSG00000274997	H2AC12	H2AC12	1	A	adipose tissue	adipose tissue	adipose tissue	exact	False	0.2	34.585	0.07918124604762482	1.5512669701629442	-1.4720857241153193	1.4720857241153193	-34.385	34.385	bgee_higher	nonzero_any
7	7	H2AC12	ENSG00000274997	H2AC12	H2AC12	2	B	adrenal gland	adrenal gland	adrenal gland	exact	False	0.0	43.06	0.0	1.6440444928147488	-1.6440444928147488	1.6440444928147488	-43.06	43.06	bgee_higher	nonzero_any
7	7	H2AC12	ENSG00000274997	H2AC12	H2AC12	3	C	amygdala	amygdala	amygdala	exact	False	0.1	0.0	0.04139268515822508	0.0	0.04139268515822508	0.04139268515822508	0.1	0.1	hpa_higher	nonzero_any
7	7	H2AC12	ENSG00000274997	H2AC12	H2AC12	4	D	cerebellum	cerebellum	cerebellum	exact	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	equal	both_zero
7	7	H2AC12	ENSG00000274997	H2AC12	H2AC12	5	E	cerebral cortex	cerebral cortex	cerebral cortex	exact	False	0.0	24.97	0.0	1.4144719496293028	-1.4144719496293028	1.4144719496293028	-24.97	24.97	bgee_higher	nonzero_any
7	7	H2AC12	ENSG00000274997	H2AC12	H2AC12	6	F	colon	colon	colon	exact	False	0.7	62.0488888888889	0.2304489213782739	1.7996774374011497	-1.5692285160228758	1.5692285160228758	-61.348888888888894	61.348888888888894	bgee_higher	nonzero_any
7	7	H2AC12	ENSG00000274997	H2AC12	H2AC12	7	G	endometrium	endometrium	endometrium	exact	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	equal	both_zero
7	7	H2AC12	ENSG00000274997	H2AC12	H2AC12	8	H	esophagus	esophagus	esophagus	exact	False	0.2	36.89	0.07918124604762482	1.5785246052749933	-1.4993433592273684	1.4993433592273684	-36.69	36.69	bgee_higher	nonzero_any
7	7	H2AC12	ENSG00000274997	H2AC12	H2AC12	9	I	fallopian tube	fallopian tube	fallopian tube	exact	False	0.1	29.0	0.04139268515822508	1.4771212547196624	-1.4357285695614372	1.4357285695614372	-28.9	28.9	bgee_higher	nonzero_any
7	7	H2AC12	ENSG00000274997	H2AC12	H2AC12	10	J	hypothalamus	hypothalamus	hypothalamus	exact	False	0.0	36.465	0.0	1.57362573693412	-1.57362573693412	1.57362573693412	-36.465	36.465	bgee_higher	nonzero_any
7	7	H2AC12	ENSG00000274997	H2AC12	H2AC12	11	K	kidney	kidney	kidney	exact	False	0.0	79.3925	0.0	1.9052155343138024	-1.9052155343138024	1.9052155343138024	-79.3925	79.3925	bgee_higher	nonzero_any
7	7	H2AC12	ENSG00000274997	H2AC12	H2AC12	12	L	liver	liver	liver	exact	False	0.1	36.705	0.04139268515822508	1.5763989451242386	-1.5350062599660135	1.5350062599660135	-36.605	36.605	bgee_higher	nonzero_any
7	7	H2AC12	ENSG00000274997	H2AC12	H2AC12	13	M	lung	lung	lung	exact	False	0.2	63.09666666666666	0.07918124604762482	1.8068354447151562	-1.7276541986675313	1.7276541986675313	-62.896666666666654	62.896666666666654	bgee_higher	nonzero_any
7	7	H2AC12	ENSG00000274997	H2AC12	H2AC12	14	N	nucleus accumbens	nucleus accumbens	nucleus accumbens	exact	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	equal	both_zero
