display_order	presentation_number	ensembl_gene_id	gene_name	label	class	tissue	cell_mean_score	cell_std_score	cell_n	cell_status
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	metanephros	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	metanephros cortex	72.92	9.362093782909897	2	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	midbrain	53.68333333333334	7.48374460636741	3	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	middle frontal gyrus	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	middle temporal gyrus	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	minor salivary gland	71.134	3.4090246242714195	10	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	monocyte	90.1	0.0	1	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	mononuclear cell	89.16	0.0	1	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	mouth mucosa	69.39	2.656150096160481	4	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	mucosa of paranasal sinus	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	mucosa of sigmoid colon	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	mucosa of stomach	60.01	0.0	1	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	mucosa of transverse colon	82.35	0.0	1	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	mucosa of urinary bladder	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	muscle layer of sigmoid colon	66.72818181818182	4.60364598591555	11	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	muscle of leg	49.205	9.043895731375942	2	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	muscle organ	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	muscle tissue	48.92	0.0	1	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	myocardium	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	myometrium	53.58875	5.035064015765555	8	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	nasal cavity epithelium	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	nasal cavity mucosa	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	neocortex	58.46	0.0	1	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	nephron tubule	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	nipple	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	nucleus accumbens	57.64545454545455	6.410540326113492	11	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	occipital lobe	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	olfactory bulb	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	olfactory segment of nasal mucosa	72.23	0.0	1	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	omental fat pad	62.39454545454546	5.379128858163492	11	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	oocyte	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	oral cavity	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	orbitofrontal cortex	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	ovary	71.80636363636364	11.489478902654614	11	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	oviduct epithelium	71.705	2.14253354699524	2	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	palpebral conjunctiva	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	pancreas	51.075	0.6151828996322946	2	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	pancreatic ductal cell	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	paraflocculus	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	parietal lobe	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	parietal pleura	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	parotid gland	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	penis	61.97	0.0	1	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	pericardium	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	periodontal ligament	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	peritoneum	59.48	0.0	1	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	pharyngeal mucosa	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	pigmented layer of retina	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	pituitary gland	63.474545454545456	5.302330362465853	11	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	placenta	57.08	0.0	1	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	pleura	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	pons	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	popliteal artery	59.37	0.0	1	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	postcentral gyrus	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	prefrontal cortex	59.29571428571428	5.780942417815216	7	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	primary visual cortex	54.61	5.176021638285528	2	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	primordial germ cell in gonad	88.19	0.0	1	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	prostate gland	81.388125	6.087308347428003	16	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	putamen	58.475	5.5913688445277465	10	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	pylorus	73.84	0.0	1	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	quadriceps femoris	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	rectum	64.0	0.0	2	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	renal glomerulus	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	renal medulla	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	right adrenal gland	71.646	2.773477960972471	5	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	right adrenal gland cortex	69.58	2.729010809799038	3	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	right atrium auricular region	67.32272727272726	4.191734941307933	11	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	right coronary artery	60.88	2.687005768508884	2	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	right frontal lobe	56.89375	3.868543238185957	8	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	right hemisphere of cerebellum	57.91555555555556	6.137911108657226	9	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	right lobe of liver	67.58777777777777	9.493006343853589	9	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	right lobe of thyroid gland	69.48625	3.741347875909353	8	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	right lung	67.995	14.276485912156398	2	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	right ovary	60.604	9.693071236713369	5	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	right testis	64.33	3.0117851849028003	5	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	right uterine tube	84.28	0.0	1	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	saliva-secreting gland	63.612	5.48009762686761	5	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	saphenous vein	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	secondary oocyte	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	seminal vesicle	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	sigmoid colon	65.6375	2.486448270123472	4	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	skeletal muscle tissue	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	skeletal muscle tissue of biceps brachii	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	skeletal muscle tissue of rectus abdominis	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	skin of abdomen	75.929	5.344682611925819	10	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	skin of hip	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	skin of leg	71.69333333333334	3.3538155566278225	12	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	small intestine	69.31	0.1838477631084959	2	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	small intestine Peyer's patch	70.60454545454546	3.780691374964012	11	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	smooth muscle tissue	48.45	0.0	1	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	sperm	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	spinal cord	70.505	8.147178039051312	6	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	spleen	71.3575	3.1612975615603256	12	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	squamous epithelium	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	stomach	80.13666666666667	16.901618713943204	12	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	stromal cell of endometrium	64.05	0.0	1	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	subcutaneous adipose tissue	46.63384615384616	3.933608475817801	13	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	substantia nigra	62.596	6.247483836370789	15	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	substantia nigra pars compacta	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	substantia nigra pars reticulata	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	subthalamic nucleus	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	superficial temporal artery	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	superior frontal gyrus	44.345	0.190918830920365	2	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	superior surface of tongue	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	superior vestibular nucleus	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	sural nerve	69.89	0.0	1	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	synovial joint	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	telencephalon	55.41	0.0	1	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	temporal lobe	50.042	6.025638555373199	5	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	tendon	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	tendon of biceps brachii	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	testis	67.59538461538462	8.443866230766384	13	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	thoracic aorta	62.78666666666667	1.781265467769099	6	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	thoracic mammary gland	58.552307692307686	5.228221740142872	13	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	thymus	81.03	0.0	1	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	thyroid gland	70.20058823529412	4.263712394422604	17	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	tibia	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	tibial artery	61.474545454545456	2.906920582459604	11	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	tibial nerve	57.83272727272727	2.7598010468477288	11	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	tibialis anterior	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	tongue squamous epithelium	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	tonsil	61.837500000000006	7.056081892003993	4	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	trabecular bone tissue	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	trachea	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	transverse colon	70.314	3.442793439442261	10	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	triceps brachii	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	trigeminal ganglion	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	type B pancreatic cell	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	upper arm skin	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	upper leg skin	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	upper lobe of left lung	62.60875	5.901531126992142	8	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	upper lobe of lung	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	urethra	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	urinary bladder	59.75625	4.567509285313887	8	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	uterine cervix	62.782	9.838921180698623	5	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	uterus	56.31	0.0282842712474612	2	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	vagina	72.46916666666667	4.658916101672602	12	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	vastus lateralis	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	vena cava	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	ventral tegmental area	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	ventricular zone	71.995	1.8314065632731604	2	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	vermiform appendix	62.59	0.0	1	present_gold
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	visceral pleura	0.0	0.0	0	observed_zero
20	5	ENSG00000277075	H2AC8	H2AC8:HGNC:4724	clustered	zone of skin	67.9809090909091	10.365399610767984	11	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	Ammon's horn	81.31454545454545	5.169861126690357	22	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	Brodmann (1909) area 23	72.96	1.8455893367702367	4	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	Brodmann (1909) area 46	83.9575	3.5421497709724195	4	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	Brodmann (1909) area 9	83.9125	3.852864426075008	8	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	C1 segment of cervical spinal cord	96.23777777777778	0.7307492349940866	9	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	CA1 field of hippocampus	0.0	0.0	0	observed_zero
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	adenohypophysis	91.25833333333333	2.743037853670025	6	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	adipose tissue	98.433125	0.1097098445901731	16	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	adipose tissue of abdominal region	98.41833333333334	0.2362555113995581	6	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	adrenal cortex	96.69333333333331	1.5742405576446483	3	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	adrenal gland	97.28	0.6447221623821088	4	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	adrenal tissue	78.96333333333332	15.341373254481924	3	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	adult mammalian kidney	93.00166666666668	4.784713980875752	12	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	adult organism	99.06	0.0	1	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	amniotic fluid	98.41	0.0	1	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	amygdala	87.194	2.812164844227857	10	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	anterior cingulate cortex	82.49111111111111	4.087974573197723	9	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	aorta	98.735	0.007071067811859	2	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	apex of heart	95.13	0.0	1	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	ascending aorta	98.679	0.0949210198006747	10	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	biceps brachii	90.906	1.2225710613293566	5	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	blood	90.41916666666668	4.567106852264353	36	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	blood vessel layer	79.47	0.0	1	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	body of pancreas	97.588	0.6457863423764858	10	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	body of stomach	97.17545454545456	0.2841958351687657	11	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	body of tongue	95.37333333333332	1.0862933919219706	3	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	body of uterus	96.744	0.6026026883444854	5	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	bone marrow	90.56230769230768	6.437741780373706	13	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	bone marrow cell	76.3	0.0	1	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	brain	81.9045	4.434336685695536	20	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	bronchial epithelial cell	97.44761904761906	0.9173598245067476	21	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	bronchus	95.97	2.0223253941935257	2	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	buccal mucosa cell	91.6	0.0	1	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	caecum	94.48666666666666	1.278840620770757	3	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	calcaneal tendon	96.488	1.692149520580261	5	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	caput epididymis	94.87666666666668	1.8341846508280832	3	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	cardia of stomach	93.19	1.1596551211459385	2	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	cardiac atrium	95.50666666666666	1.2478114173757695	3	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	cardiac muscle of right atrium	0.0	0.0	0	observed_zero
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	cardiac ventricle	92.66666666666669	2.559713525637848	3	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	cartilage tissue	87.7	0.0	1	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	cauda epididymis	93.30666666666669	0.1778576209593876	3	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	caudate nucleus	85.55529411764707	6.242442548441134	17	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	cerebellar cortex	81.36	0.0141421356237381	2	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	cerebellar hemisphere	81.38090909090909	1.0570000430033542	11	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	cerebellar vermis	0.0	0.0	0	observed_zero
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	cerebellum	80.753	1.4366322501678082	10	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	cerebral cortex	79.38333333333334	4.786076159026306	9	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	cervix epithelium	0.0	0.0	0	observed_zero
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	cervix squamous epithelium	0.0	0.0	0	observed_zero
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	choroid plexus epithelium	0.0	0.0	0	observed_zero
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	cingulate cortex	0.0	0.0	0	observed_zero
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	colon	94.08176470588236	5.216568837960107	17	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	colonic epithelium	83.94	0.0	1	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	colonic mucosa	96.83666666666666	1.1724959132835662	6	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	connective tissue	97.95	0.0	1	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	coronary artery	98.375	0.1060660171779861	2	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	corpus callosum	85.43545454545455	5.30828666075291	11	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	corpus epididymis	95.75	1.413117121826775	3	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	cortex of kidney	89.958	2.7823497264003327	5	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	cortical plate	79.29	0.0	2	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	cranial nerve II	59.58	0.0	1	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	decidua	97.98	0.0	1	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	deltoid	76.01	12.49039230768994	3	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	descending thoracic aorta	98.71666666666664	0.350047615808663	3	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	diaphragm	0.0	0.0	0	observed_zero
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	dorsal motor nucleus of vagus nerve	0.0	0.0	0	observed_zero
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	dorsal plus ventral thalamus	86.35249999999999	2.8321178765486943	4	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	dorsal root ganglion	92.435	2.255009977804976	6	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	dorsolateral prefrontal cortex	76.4305	6.5217526502910985	20	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	duodenum	91.64333333333332	1.30791182169645	3	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	ectocervix	97.716	0.7626467071980312	5	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	embryo	0.0	0.0	0	observed_zero
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	endocervix	97.75	0.546168472176855	3	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	endometrium	91.746875	2.702366169982646	16	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	endothelial cell	82.88	0.0	1	present_gold
21	21	ENSG00000246705	H2AJ	H2AJ:HGNC:14456	variant	entorhinal cortex	75.70769230769231	3.3829822983233635	13	present_gold
